timesteps,n_updates,actor_loss,actor_base_loss,critic_loss,ent_coef,ent_coef_loss,support_actor_loss,support_actor_weighted_loss,replay_support_actor_loss,replay_support_actor_weighted_loss,support_actor_weight,learning_rate,replay_buffer_pos,replay_buffer_full
11521,2855,182.33509826660156,6.462058067321777,7744587.0,0.9943599700927734,-0.036110542714595795,0.0028169795405119658,56.33959197998047,0.005976672284305096,119.533447265625,20000.0,3e-06,379,False
11525,2856,176.86196899414062,6.251402378082275,7926295.0,0.9943570494651794,-0.036329928785562515,0.00278028124012053,55.60562515258789,0.005750247277319431,115.00494384765625,20000.0,3e-06,380,False
11529,2857,176.94178771972656,6.325767517089844,8088988.0,0.9943540096282959,-0.03670065104961395,0.0028129552956670523,56.25910568237305,0.005717845633625984,114.3569107055664,20000.0,3e-06,381,False
11533,2858,186.68930053710938,6.500604629516602,7504709.0,0.9943510293960571,-0.03594068065285683,0.0027067994233220816,54.135990142822266,0.0063026356510818005,126.0527114868164,20000.0,3e-06,382,False
11537,2859,201.42449951171875,6.629438877105713,9265842.0,0.9943480491638184,-0.036149196326732635,0.002640003338456154,52.80006790161133,0.007099749520421028,141.9949951171875,20000.0,3e-06,383,False
11541,2860,172.80470275878906,6.454089164733887,9123654.0,0.9943450093269348,-0.03618941828608513,0.002731486689299345,54.62973403930664,0.005586043931543827,111.72087860107422,20000.0,3e-06,384,False
11545,2861,189.89532470703125,6.615234375,7604294.0,0.9943420886993408,-0.035841576755046844,0.0027691617142409086,55.383235931396484,0.006394842639565468,127.8968505859375,20000.0,3e-06,385,False
11549,2862,192.26657104492188,6.567135810852051,9143948.0,0.994339108467102,-0.03596329689025879,0.002929848385974765,58.59696960449219,0.006355123594403267,127.10247039794922,20000.0,3e-06,386,False
11553,2863,181.264404296875,6.613171577453613,9730850.0,0.9943360686302185,-0.035459429025650024,0.0025106417015194893,50.212833404541016,0.0062219202518463135,124.43840789794922,20000.0,3e-06,387,False
11557,2864,190.12869262695312,6.362171173095703,7958012.0,0.9943330883979797,-0.036840636283159256,0.0028128884732723236,56.25777053833008,0.00637543760240078,127.50875091552734,20000.0,3e-06,388,False
11561,2865,177.60833740234375,6.623150825500488,7742991.0,0.9943301677703857,-0.03612338751554489,0.002636362798511982,52.727256774902344,0.00591289671137929,118.2579345703125,20000.0,3e-06,389,False
11565,2866,191.9407196044922,6.525988578796387,9354032.0,0.994327187538147,-0.036240462213754654,0.0027061523869633675,54.123046875,0.006564584095031023,131.29168701171875,20000.0,3e-06,390,False
11569,2867,173.5361328125,6.534167289733887,7744675.5,0.9943241477012634,-0.03662252426147461,0.0026642102748155594,53.28420639038086,0.005685888230800629,113.71776580810547,20000.0,3e-06,391,False
11573,2868,174.12281799316406,6.548282146453857,8528780.0,0.9943212270736694,-0.03637433797121048,0.0026899436488747597,53.79887390136719,0.005688782781362534,113.7756576538086,20000.0,3e-06,392,False
11577,2869,182.22715759277344,6.410959720611572,8757370.0,0.9943182468414307,-0.036346763372421265,0.002747813705354929,54.956275939941406,0.00604299595579505,120.85991668701172,20000.0,3e-06,393,False
11581,2870,180.59503173828125,6.563085079193115,9802724.0,0.9943152666091919,-0.03648409992456436,0.00289047509431839,57.80950164794922,0.0058111222460865974,116.22244262695312,20000.0,3e-06,394,False
11585,2871,191.07757568359375,6.645580291748047,10962335.0,0.9943122267723083,-0.03641335666179657,0.0030337455682456493,60.67491149902344,0.006187853869050741,123.757080078125,20000.0,3e-06,395,False
11589,2872,192.80221557617188,6.640542984008789,8910376.0,0.9943093061447144,-0.03664744645357132,0.0028551965951919556,57.10393142700195,0.00645288685336709,129.0577392578125,20000.0,3e-06,396,False
11593,2873,176.6325225830078,6.589478492736816,7889743.5,0.9943063259124756,-0.036567725241184235,0.0027051405049860477,54.10280990600586,0.005797011777758598,115.94023895263672,20000.0,3e-06,397,False
11597,2874,193.2059326171875,6.395168781280518,8388196.5,0.994303286075592,-0.03721671178936958,0.0027895437087863684,55.79087448120117,0.006550993770360947,131.01988220214844,20000.0,3e-06,398,False
11601,2875,182.7494659423828,6.756110668182373,7283777.0,0.994300365447998,-0.03590911254286766,0.0026368293911218643,52.73658752441406,0.0061628385446965694,123.25676727294922,20000.0,3e-06,399,False
11605,2876,184.17596435546875,6.512425422668457,8987249.0,0.9942973256111145,-0.03676778823137283,0.0026836195029318333,53.67238998413086,0.006199557334184647,123.99114990234375,20000.0,3e-06,400,False
11609,2877,172.92776489257812,6.448403358459473,9086026.0,0.9942943453788757,-0.03624016046524048,0.0027268819976598024,54.53763961791992,0.0055970861576497555,111.94172668457031,20000.0,3e-06,401,False
11613,2878,176.4196014404297,6.722545623779297,8831917.0,0.994291365146637,-0.03625130653381348,0.002812896389514208,56.25792694091797,0.005671956576406956,113.43913269042969,20000.0,3e-06,402,False
11617,2879,180.85787963867188,6.539080619812012,9748534.0,0.9942883253097534,-0.03697403520345688,0.0025399019941687584,50.798038482666016,0.006176037713885307,123.520751953125,20000.0,3e-06,403,False
11621,2880,176.2264862060547,6.441615104675293,8424640.0,0.9942854046821594,-0.03677043691277504,0.0025460878387093544,50.921756744384766,0.005943155847489834,118.86311340332031,20000.0,3e-06,404,False
11625,2881,158.74172973632812,6.684294700622559,6954382.0,0.9942823648452759,-0.03635649383068085,0.0024224945809692144,48.44989013671875,0.005180377513170242,103.60755157470703,20000.0,3e-06,405,False
11629,2882,185.81224060058594,6.847838401794434,7830093.5,0.9942793846130371,-0.03634210303425789,0.002632942982017994,52.65885925292969,0.006315276958048344,126.3055419921875,20000.0,3e-06,406,False
11633,2883,177.45404052734375,6.656757354736328,7786370.5,0.9942764043807983,-0.036713115870952606,0.0026086261495947838,52.172523498535156,0.005931238178163767,118.62476348876953,20000.0,3e-06,407,False
11637,2884,179.23519897460938,6.684514045715332,9416854.0,0.9942733645439148,-0.03682013601064682,0.002620090264827013,52.40180587768555,0.006007444113492966,120.14888000488281,20000.0,3e-06,408,False
11641,2885,182.4829559326172,6.69473934173584,8081838.5,0.9942704439163208,-0.03688658028841019,0.0026523915585130453,53.04783248901367,0.0061370194889605045,122.74038696289062,20000.0,3e-06,409,False
11645,2886,162.7789306640625,6.501598834991455,8105594.5,0.994267463684082,-0.037386905401945114,0.002496338915079832,49.92677688598633,0.005317527800798416,106.35055541992188,20000.0,3e-06,410,False
11649,2887,180.66123962402344,6.731816291809082,8859694.0,0.9942644238471985,-0.03673806041479111,0.002662794664502144,53.25589370727539,0.00603367667645216,120.67353057861328,20000.0,3e-06,411,False
11653,2888,171.9347381591797,6.602344036102295,9101770.0,0.9942614436149597,-0.03715778514742851,0.0026392475701868534,52.784950256347656,0.0056273723021149635,112.54744720458984,20000.0,3e-06,412,False
11657,2889,192.4966583251953,6.765721321105957,8817552.0,0.9942584037780762,-0.03622744232416153,0.0027675621677190065,55.35124206542969,0.0065189846791327,130.37969970703125,20000.0,3e-06,413,False
11661,2890,191.42698669433594,6.715752124786377,9185429.0,0.9942554831504822,-0.03656725957989693,0.0026064752601087093,52.1295051574707,0.0066290865652263165,132.58172607421875,20000.0,3e-06,414,False
11665,2891,181.5965576171875,6.690837383270264,8998464.0,0.9942524433135986,-0.03689108043909073,0.002782688243314624,55.65376663208008,0.005962597206234932,119.25194549560547,20000.0,3e-06,415,False
11669,2892,173.767822265625,6.692357063293457,7591631.0,0.9942494630813599,-0.03709420561790466,0.002634910400956869,52.69820785522461,0.005718862637877464,114.37725067138672,20000.0,3e-06,416,False
11673,2893,169.8563232421875,6.790122985839844,8406288.0,0.9942465424537659,-0.036337144672870636,0.0024565677158534527,49.13135528564453,0.0056967418640851974,113.9348373413086,20000.0,3e-06,417,False
11677,2894,174.82876586914062,6.840685844421387,9807506.0,0.9942435026168823,-0.036368273198604584,0.002699868520721793,53.997371673583984,0.005699534900486469,113.9906997680664,20000.0,3e-06,418,False
11681,2895,191.26974487304688,6.933555603027344,8483060.0,0.9942405223846436,-0.036551155149936676,0.0027193566784262657,54.38713455200195,0.00649745250120759,129.9490509033203,20000.0,3e-06,419,False
11685,2896,165.0807342529297,6.921174049377441,7858871.5,0.9942375421524048,-0.036641769111156464,0.0024300047662109137,48.600093841552734,0.005477973259985447,109.55946350097656,20000.0,3e-06,420,False
11689,2897,187.592529296875,6.785794258117676,8127543.0,0.9942345023155212,-0.03702818229794502,0.0028164880350232124,56.32976150512695,0.006223849020898342,124.47698211669922,20000.0,3e-06,421,False
11693,2898,171.67503356933594,6.568005561828613,9925843.0,0.9942315816879272,-0.03753821551799774,0.002746416023001075,54.928321838378906,0.0055089350789785385,110.17870330810547,20000.0,3e-06,422,False
11697,2899,184.61175537109375,6.55816650390625,7924395.0,0.9942286014556885,-0.03811085596680641,0.0027934848330914974,55.86969757080078,0.006109194830060005,122.18389892578125,20000.0,3e-06,423,False
11701,2900,180.70164489746094,6.790431976318359,8923622.0,0.9942255616188049,-0.03729903697967529,0.0026927487924695015,53.854976654052734,0.006002811715006828,120.05623626708984,20000.0,3e-06,424,False
11705,2901,166.23367309570312,6.692280292510986,7845118.0,0.9942226409912109,-0.0372631661593914,0.0025945736560970545,51.89147186279297,0.005382495932281017,107.64991760253906,20000.0,3e-06,425,False
11709,2902,178.96054077148438,6.867508888244629,9025570.0,0.9942196011543274,-0.03736834228038788,0.002783842384815216,55.676849365234375,0.005820808932185173,116.41617584228516,20000.0,3e-06,426,False
11713,2903,176.71534729003906,6.797428131103516,9461262.0,0.9942166209220886,-0.03729953616857529,0.002836539875715971,56.730796813964844,0.005659355781972408,113.18711853027344,20000.0,3e-06,427,False
11717,2904,193.21231079101562,6.853046417236328,9531051.0,0.9942135810852051,-0.03722456842660904,0.0028921901248395443,57.84380340576172,0.0064257727935910225,128.5154571533203,20000.0,3e-06,428,False
11721,2905,190.39939880371094,6.893627166748047,7509538.0,0.9942106008529663,-0.03685692697763443,0.002608254551887512,52.16509246826172,0.006567033939063549,131.34068298339844,20000.0,3e-06,429,False
11725,2906,168.7110595703125,6.843149662017822,10068072.0,0.9942075610160828,-0.037199415266513824,0.0026617911644279957,53.23582458496094,0.0054316045716404915,108.63208770751953,20000.0,3e-06,430,False
11729,2907,178.57562255859375,6.894931316375732,10084490.0,0.9942046403884888,-0.036973390728235245,0.0027347614523023367,54.695228576660156,0.005849273409694433,116.98546600341797,20000.0,3e-06,431,False
11733,2908,178.89947509765625,6.9259490966796875,7747634.0,0.9942016005516052,-0.03677123039960861,0.002576918341219425,51.538368225097656,0.006021757610142231,120.43515014648438,20000.0,3e-06,432,False
11737,2909,196.64572143554688,7.223660469055176,10371711.0,0.9941986203193665,-0.036574836820364,0.002765054814517498,55.30109786987305,0.006706048734486103,134.1209716796875,20000.0,3e-06,433,False
11741,2910,171.70196533203125,6.827878952026367,8024996.0,0.9941955804824829,-0.03756953775882721,0.0027564445044845343,55.12889099121094,0.005487259477376938,109.74518585205078,20000.0,3e-06,434,False
11745,2911,192.4076385498047,6.984759330749512,10354878.0,0.9941926598548889,-0.03683730214834213,0.0027670529671013355,55.341060638427734,0.006504090968519449,130.08181762695312,20000.0,3e-06,435,False
11749,2912,170.3206787109375,6.84243106842041,9187200.0,0.9941896796226501,-0.03727176785469055,0.002547730226069689,50.95460510253906,0.005626182071864605,112.52364349365234,20000.0,3e-06,436,False
11753,2913,189.12960815429688,6.958292007446289,9872101.0,0.9941866397857666,-0.036981262266635895,0.002543738577514887,50.87477111816406,0.00656482670456171,131.29653930664062,20000.0,3e-06,437,False
11757,2914,155.13613891601562,6.768145561218262,9434124.0,0.9941836595535278,-0.03718250244855881,0.0025330011267215014,50.6600227355957,0.004885398782789707,97.70797729492188,20000.0,3e-06,438,False
11761,2915,186.90359497070312,6.714090824127197,7016417.0,0.9941807389259338,-0.037753477692604065,0.002600716892629862,52.014339447021484,0.006408758461475372,128.1751708984375,20000.0,3e-06,439,False
11765,2916,199.12925720214844,6.960519790649414,8325744.0,0.9941776990890503,-0.0370899960398674,0.0027065537869930267,54.13107681274414,0.006901882588863373,138.03765869140625,20000.0,3e-06,440,False
11769,2917,175.34146118164062,6.922534942626953,9703389.0,0.9941747188568115,-0.03728516772389412,0.002520098350942135,50.4019660949707,0.005900847725570202,118.01695251464844,20000.0,3e-06,441,False
11773,2918,182.79983520507812,6.800636291503906,8790210.0,0.9941717386245728,-0.03752764314413071,0.002873568329960108,57.47136688232422,0.005926392041146755,118.52783966064453,20000.0,3e-06,442,False
11777,2919,186.54417419433594,7.1448073387146,9334483.0,0.9941686987876892,-0.03703512251377106,0.00254740659147501,50.9481315612793,0.006422561593353748,128.45123291015625,20000.0,3e-06,443,False
11781,2920,182.12518310546875,6.860084533691406,8812980.0,0.9941657781600952,-0.038009852170944214,0.0028905742801725864,57.811485290527344,0.005872680805623531,117.45361328125,20000.0,3e-06,444,False
11785,2921,184.08416748046875,7.154482841491699,10769774.0,0.9941627383232117,-0.03692369908094406,0.002544448710978031,50.888973236083984,0.006302035413682461,126.04071044921875,20000.0,3e-06,445,False
11789,2922,168.42367553710938,7.019132614135742,7907259.0,0.9941597580909729,-0.03727512061595917,0.002640694845467806,52.81389617919922,0.005429532378911972,108.59064483642578,20000.0,3e-06,446,False
11793,2923,172.13636779785156,7.088989734649658,9262602.0,0.9941568374633789,-0.03717195242643356,0.002617769641801715,52.35539245605469,0.00563459936529398,112.69198608398438,20000.0,3e-06,447,False
11797,2924,172.75205993652344,7.053008079528809,7447796.0,0.9941537976264954,-0.03757363557815552,0.0026840430218726397,53.68085861206055,0.005600909702479839,112.01819610595703,20000.0,3e-06,448,False
11801,2925,180.7014617919922,7.15164852142334,9501540.0,0.9941508173942566,-0.03736267238855362,0.002496942412108183,49.938846588134766,0.006180548574775457,123.61096954345703,20000.0,3e-06,449,False
11805,2926,169.67364501953125,7.168613910675049,7797046.0,0.9941478371620178,-0.03703487291932106,0.0027147787623107433,54.29557418823242,0.005410472862422466,108.20945739746094,20000.0,3e-06,450,False
11809,2927,201.7062530517578,7.184604644775391,10035823.0,0.9941447973251343,-0.03709905967116356,0.002777793910354376,55.555877685546875,0.0069482889957726,138.9657745361328,20000.0,3e-06,451,False
11813,2928,187.7341766357422,7.017560958862305,7034196.0,0.9941418766975403,-0.03764721006155014,0.0026316253934055567,52.63250732421875,0.0064042056910693645,128.0841064453125,20000.0,3e-06,452,False
11817,2929,161.27297973632812,7.1806793212890625,10707099.0,0.9941388964653015,-0.03747977688908577,0.0024199229665100574,48.398460388183594,0.005284691695123911,105.69383239746094,20000.0,3e-06,453,False
11821,2930,194.20416259765625,7.055507659912109,8169110.5,0.994135856628418,-0.038100969046354294,0.0026295273564755917,52.590545654296875,0.006727905478328466,134.55810546875,20000.0,3e-06,454,False
11825,2931,180.6888427734375,7.126086235046387,8185997.5,0.994132936000824,-0.03795401006937027,0.0026710075326263905,53.42015075683594,0.00600713025778532,120.14260864257812,20000.0,3e-06,455,False
11829,2932,173.2113494873047,7.2467522621154785,8597698.0,0.9941299557685852,-0.03704012185335159,0.002594758989289403,51.895179748535156,0.005703471135348082,114.06941986083984,20000.0,3e-06,456,False
11833,2933,180.0445556640625,7.297269344329834,8202181.5,0.9941269159317017,-0.03709714487195015,0.0025826431810855865,51.652862548828125,0.0060547213070094585,121.09442901611328,20000.0,3e-06,457,False
11837,2934,193.0219268798828,7.319238662719727,10490905.0,0.9941239356994629,-0.037806615233421326,0.002789515070617199,55.79030227661133,0.0064956191927194595,129.91238403320312,20000.0,3e-06,458,False
11841,2935,187.30577087402344,7.328009605407715,9209404.0,0.9941210150718689,-0.037369467318058014,0.0025755655951797962,51.51131057739258,0.006423322483897209,128.46644592285156,20000.0,3e-06,459,False
11845,2936,178.39669799804688,7.0599164962768555,8776010.0,0.9941179752349854,-0.037960346788167953,0.00251812394708395,50.36248016357422,0.006048714742064476,120.97429656982422,20000.0,3e-06,460,False
11849,2937,182.49810791015625,7.109979629516602,8642570.0,0.9941149950027466,-0.03777548670768738,0.0027280638460069895,54.561275482177734,0.006041342858225107,120.82685852050781,20000.0,3e-06,461,False
11853,2938,169.98841857910156,7.028914451599121,8796274.0,0.9941120743751526,-0.037781454622745514,0.002545903902500868,50.9180793762207,0.005602071527391672,112.04142761230469,20000.0,3e-06,462,False
11857,2939,180.25694274902344,7.266709327697754,9129054.0,0.9941089749336243,-0.03774455934762955,0.0025923247449100018,51.84649658203125,0.006057186983525753,121.14373779296875,20000.0,3e-06,463,False
11861,2940,181.5592041015625,7.204647541046143,9484831.0,0.9941060543060303,-0.03778904676437378,0.002644012216478586,52.880245208740234,0.0060737160965800285,121.47431945800781,20000.0,3e-06,464,False
11865,2941,178.67665100097656,7.250432014465332,9311204.0,0.9941030740737915,-0.037737660109996796,0.002524029463529587,50.4805908203125,0.006047281436622143,120.94562530517578,20000.0,3e-06,465,False
11869,2942,173.57533264160156,7.283926486968994,7807831.0,0.994100034236908,-0.03800833225250244,0.00267406296916306,53.481258392333984,0.005640507210046053,112.81014251708984,20000.0,3e-06,466,False
11873,2943,184.54452514648438,7.136318206787109,7672564.0,0.994097113609314,-0.037868350744247437,0.002548402175307274,50.96804428100586,0.00632200762629509,126.44015502929688,20000.0,3e-06,467,False
11877,2944,175.4344940185547,7.276022911071777,9990000.0,0.9940941333770752,-0.037708770483732224,0.0027246037498116493,54.4920768737793,0.005683319643139839,113.66638946533203,20000.0,3e-06,468,False
11881,2945,197.63427734375,7.238099098205566,8651275.0,0.9940910935401917,-0.037983689457178116,0.0026922153774648905,53.84430694580078,0.006827594246715307,136.5518798828125,20000.0,3e-06,469,False
11885,2946,175.6195068359375,7.245999813079834,8877886.0,0.9940881133079529,-0.037505634129047394,0.0026185153983533382,52.37030792236328,0.005800159648060799,116.0031967163086,20000.0,3e-06,470,False
11889,2947,176.11131286621094,7.222993850708008,8530648.0,0.9940851926803589,-0.038325317203998566,0.002406961750239134,48.13923645019531,0.0060374541208148,120.74908447265625,20000.0,3e-06,471,False
11893,2948,178.54763793945312,7.493767738342285,10073063.0,0.9940821528434753,-0.03763662651181221,0.002629007212817669,52.580142974853516,0.005923686549067497,118.4737319946289,20000.0,3e-06,472,False
11897,2949,182.94436645507812,7.22900390625,8233596.0,0.9940791726112366,-0.03785111755132675,0.002737534698098898,54.750694274902344,0.0060482332482934,120.96466827392578,20000.0,3e-06,473,False
11901,2950,197.4129180908203,7.397878170013428,9895341.0,0.994076132774353,-0.037502262741327286,0.002940473612397909,58.809471130371094,0.006560278125107288,131.20556640625,20000.0,3e-06,474,False
11905,2951,177.79464721679688,7.279644012451172,9345518.0,0.994073212146759,-0.038540638983249664,0.0025711050257086754,51.42210006713867,0.005954645574092865,119.09291076660156,20000.0,3e-06,475,False
11909,2952,185.94271850585938,7.259271621704102,9062118.0,0.9940702319145203,-0.038288664072752,0.0027315178886055946,54.6303596496582,0.006202653981745243,124.0530776977539,20000.0,3e-06,476,False
11913,2953,192.07632446289062,7.364695072174072,8192551.5,0.9940671920776367,-0.03777175396680832,0.0025102582294493914,50.20516586303711,0.00672532245516777,134.50645446777344,20000.0,3e-06,477,False
11917,2954,186.40286254882812,7.33768367767334,8353562.0,0.994064211845398,-0.03753866255283356,0.0025483272038400173,50.96654510498047,0.006404931657016277,128.0986328125,20000.0,3e-06,478,False
11921,2955,186.2160186767578,7.3484954833984375,8506887.0,0.994061291217804,-0.03819587826728821,0.0026719029992818832,53.43806076049805,0.006271473132073879,125.4294662475586,20000.0,3e-06,479,False
11925,2956,177.74562072753906,7.387862682342529,7013651.0,0.9940582513809204,-0.038299959152936935,0.0026591885834932327,53.183773040771484,0.0058586993254721165,117.17398834228516,20000.0,3e-06,480,False
11929,2957,176.4561767578125,7.674799919128418,8120844.5,0.9940552711486816,-0.03792101517319679,0.002672427799552679,53.44855499267578,0.005766641348600388,115.33282470703125,20000.0,3e-06,481,False
11933,2958,176.12557983398438,7.293694972991943,9060982.0,0.9940523505210876,-0.037675853818655014,0.0023018838837742805,46.03767776489258,0.006139710545539856,122.7942123413086,20000.0,3e-06,482,False
11937,2959,186.19122314453125,7.233973503112793,9802416.0,0.9940493106842041,-0.03866271674633026,0.002702959580346942,54.0591926574707,0.0062449024990201,124.8980484008789,20000.0,3e-06,483,False
11941,2960,176.7215576171875,7.294778823852539,9335796.0,0.9940463304519653,-0.03794896602630615,0.0026700301095843315,53.40060043334961,0.005801308434456587,116.02616882324219,20000.0,3e-06,484,False
11945,2961,189.32574462890625,7.418924331665039,9153668.0,0.9940432906150818,-0.03826546669006348,0.0025445427745580673,50.89085388183594,0.006550798192620277,131.01596069335938,20000.0,3e-06,485,False
11949,2962,183.8004608154297,7.333040237426758,7387666.0,0.994040310382843,-0.03860246390104294,0.002670754212886095,53.41508483886719,0.006152616813778877,123.05233764648438,20000.0,3e-06,486,False
11953,2963,171.45921325683594,7.70551061630249,6968657.0,0.994037389755249,-0.03768081218004227,0.002621040679514408,52.420814514160156,0.005566644482314587,111.33289337158203,20000.0,3e-06,487,False
11957,2964,207.16806030273438,7.474154949188232,7525855.0,0.9940343499183655,-0.03834665194153786,0.002572552300989628,51.451045989990234,0.007412142585963011,148.24285888671875,20000.0,3e-06,488,False
11961,2965,174.9119873046875,7.414329528808594,8136194.0,0.9940313696861267,-0.038641855120658875,0.0026543911080807447,53.08782196044922,0.005720491521060467,114.40982818603516,20000.0,3e-06,489,False
11965,2966,171.68740844726562,7.588020324707031,7955713.0,0.9940284490585327,-0.03788238763809204,0.0025800818111747503,51.60163497924805,0.0056248875334858894,112.49774932861328,20000.0,3e-06,490,False
11969,2967,170.3236083984375,7.358112812042236,9470424.0,0.9940254092216492,-0.03811778128147125,0.0025650090537965298,51.3001823425293,0.005583265796303749,111.66531372070312,20000.0,3e-06,491,False
11973,2968,178.5717010498047,7.283982753753662,9591502.0,0.9940224289894104,-0.038946524262428284,0.002725455677136779,54.50911331176758,0.005838930606842041,116.77861022949219,20000.0,3e-06,492,False
11977,2969,186.37225341796875,7.4453630447387695,9395802.0,0.9940193891525269,-0.038548391312360764,0.002825592877343297,56.51185607910156,0.006120751611888409,122.41503143310547,20000.0,3e-06,493,False
11981,2970,168.39541625976562,7.514190196990967,8870124.0,0.9940164089202881,-0.03805852681398392,0.002655361546203494,53.10723114013672,0.005388699471950531,107.77398681640625,20000.0,3e-06,494,False
11985,2971,168.0419158935547,7.636157512664795,7907845.5,0.9940134882926941,-0.0383772999048233,0.002649637870490551,52.99275588989258,0.005370649974793196,107.41300201416016,20000.0,3e-06,495,False
11989,2972,180.9539337158203,7.5865888595581055,8170999.0,0.9940104484558105,-0.03801129013299942,0.0027698189951479435,55.39638137817383,0.005898548290133476,117.97096252441406,20000.0,3e-06,496,False
11993,2973,156.08303833007812,7.589269638061523,10861243.0,0.9940074682235718,-0.03858146816492081,0.0025961881037801504,51.923763275146484,0.004828500095754862,96.56999969482422,20000.0,3e-06,497,False
11997,2974,179.16018676757812,7.563030242919922,6972298.0,0.9940044283866882,-0.0382169708609581,0.0027397177182137966,54.79435348510742,0.0058401403948664665,116.80281066894531,20000.0,3e-06,498,False
12001,2975,172.4013671875,7.479785919189453,9471816.0,0.9940015077590942,-0.038574595004320145,0.002476151566952467,49.523033142089844,0.005769927054643631,115.39854431152344,20000.0,3e-06,499,False
12005,2976,170.35369873046875,7.466251373291016,8530892.0,0.9939985275268555,-0.03906058520078659,0.002538606757298112,50.77213668823242,0.005605765618383884,112.11531066894531,20000.0,3e-06,500,False
12009,2977,167.87548828125,7.508754730224609,8846794.0,0.9939954876899719,-0.03914441913366318,0.002463466953486204,49.26934051513672,0.005554869771003723,111.09739685058594,20000.0,3e-06,501,False
12013,2978,178.59722900390625,7.682358264923096,8233199.0,0.9939925074577332,-0.038324009627103806,0.002390784677118063,47.81569290161133,0.006154959090054035,123.09918212890625,20000.0,3e-06,502,False
12017,2979,171.0843963623047,7.4273529052734375,7944174.5,0.9939894676208496,-0.03902774304151535,0.0025873626582324505,51.74725341796875,0.005595489405095577,111.9097900390625,20000.0,3e-06,503,False
12021,2980,172.65155029296875,7.530414581298828,9515276.0,0.9939865469932556,-0.038621678948402405,0.0026216881815344095,52.43376541137695,0.005634368397295475,112.68737030029297,20000.0,3e-06,504,False
12025,2981,183.65591430664062,7.716574192047119,8677968.0,0.9939835071563721,-0.038255997002124786,0.002662165090441704,53.24330139160156,0.006134801544249058,122.69602966308594,20000.0,3e-06,505,False
12029,2982,170.98046875,7.794422626495361,9154143.0,0.9939805269241333,-0.03826465085148811,0.002604871056973934,52.09741973876953,0.0055544315837323666,111.08863067626953,20000.0,3e-06,506,False
12033,2983,175.88006591796875,7.675118446350098,8098258.0,0.9939774870872498,-0.03847454488277435,0.0025805416516959667,51.61083221435547,0.005829705856740475,116.5941162109375,20000.0,3e-06,507,False
12037,2984,190.83917236328125,7.856345176696777,9732367.0,0.9939745664596558,-0.0384245440363884,0.002471388317644596,49.427764892578125,0.006677753292024136,133.55506896972656,20000.0,3e-06,508,False
12041,2985,186.58790588378906,7.740265369415283,8561854.0,0.993971586227417,-0.038206588476896286,0.0025643869303166866,51.28773880004883,0.006377995014190674,127.55989837646484,20000.0,3e-06,509,False
12045,2986,163.30987548828125,7.7561492919921875,9319664.0,0.9939685463905334,-0.03845706954598427,0.0027145412750542164,54.29082489013672,0.00506314542144537,101.26290893554688,20000.0,3e-06,510,False
12049,2987,176.57144165039062,7.554238796234131,9573439.0,0.9939655661582947,-0.03940127044916153,0.0024666432291269302,49.332862854003906,0.005984216928482056,119.68434143066406,20000.0,3e-06,511,False
12053,2988,182.80560302734375,7.777656555175781,9283208.0,0.9939625263214111,-0.038267701864242554,0.0025885116774588823,51.770233154296875,0.0061628851108253,123.25770568847656,20000.0,3e-06,512,False
12057,2989,182.08367919921875,7.807504177093506,6901377.5,0.9939596056938171,-0.038625024259090424,0.0025465493090450764,50.93098449707031,0.006167259067296982,123.34518432617188,20000.0,3e-06,513,False
12061,2990,185.71987915039062,7.794387340545654,8846468.0,0.9939566254615784,-0.03907870128750801,0.002611218485981226,52.224369049072266,0.006285056006163359,125.70111846923828,20000.0,3e-06,514,False
12065,2991,172.38479614257812,7.788580894470215,8435359.0,0.9939535856246948,-0.03894927352666855,0.0023288598749786615,46.57719802856445,0.005900950636714697,118.01901245117188,20000.0,3e-06,515,False
12069,2992,178.23374938964844,7.630734443664551,7862477.5,0.9939506649971008,-0.03924943506717682,0.0026374980807304382,52.749961853027344,0.00589265301823616,117.85305786132812,20000.0,3e-06,516,False
12073,2993,169.24082946777344,7.640860080718994,8848306.0,0.9939476847648621,-0.03900314122438431,0.002468114485964179,49.36228942871094,0.005611883942037821,112.23767852783203,20000.0,3e-06,517,False
12077,2994,183.76455688476562,7.636039733886719,9844294.0,0.9939446449279785,-0.03901056572794914,0.0027202137280255556,54.404273986816406,0.006086212582886219,121.72425079345703,20000.0,3e-06,518,False
12081,2995,181.01046752929688,7.684882640838623,10113028.0,0.9939416646957397,-0.03874412924051285,0.0026842686347663403,53.68537139892578,0.005982010625302792,119.64021301269531,20000.0,3e-06,519,False
12085,2996,171.0591278076172,7.56538724899292,9224710.0,0.993938684463501,-0.03901774436235428,0.002520432695746422,50.408653259277344,0.005654254462569952,113.08509063720703,20000.0,3e-06,520,False
12089,2997,176.5967254638672,7.819829940795898,8637400.0,0.9939357042312622,-0.03915366530418396,0.002947955159470439,58.959102630615234,0.005490889772772789,109.81779479980469,20000.0,3e-06,521,False
12093,2998,178.3903350830078,7.804965972900391,9555006.0,0.9939326643943787,-0.038920752704143524,0.002648389432579279,52.96778869628906,0.005880879238247871,117.61758422851562,20000.0,3e-06,522,False
12097,2999,178.7950897216797,7.733053207397461,10131690.0,0.9939296841621399,-0.03890940174460411,0.002521268557757139,50.42536926269531,0.0060318331234157085,120.63666534423828,20000.0,3e-06,523,False
