controller_label,depth_pu,duration_ms,voltage_survival_pass,voltage_survival_reason,control_score,vdc_min,vdc_max,grid_current_peak_pu,grid_current_peak_global_pu,recovery_violation_max_pu,fault_lv_band_violation_max_pu,source_csv
family_sac_after_finetune,0.65,300,1,,115.249954160833,653.920459693744,968.296863368503,1.29165476790559,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.7,80,1,,115.326573809866,799.747850682032,968.296863368503,1.28145436608448,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.7,120,1,,115.369346831322,772.45025552268,968.296863368503,1.28145436608448,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.7,160,0,dc_link_bounds,115.219366135865,644.272580772407,968.296863368503,1.28145436608448,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.7,200,0,dc_link_bounds,116.352623074099,628.083370366996,968.296863368503,1.28145436608448,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.7,240,0,dc_link_bounds,114.601674277159,644.948131989995,968.296863368503,1.28145436608448,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.7,300,1,,114.140036606437,659.217887279624,968.296863368503,1.28145436608448,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.75,80,1,,112.836135659756,799.747850682032,968.296863368503,1.27615319404563,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.75,120,1,,112.875125365993,799.747850682032,968.296863368503,1.27615319404563,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.75,160,1,,112.425912488328,664.654263013143,968.296863368503,1.27615319404563,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.75,200,1,,111.896604447864,651.105553244839,968.296863368503,1.27615319404563,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.75,240,1,,111.783231857179,657.821042898883,968.296863368503,1.27615319404563,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.75,300,1,,111.773779627237,657.576478820979,968.296863368503,1.27615319404563,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.8,80,1,,111.360124251891,799.747850682032,968.296863368503,1.26788843235784,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.8,120,1,,111.813939774087,799.747850682032,968.296863368503,1.26788843235784,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.8,160,1,,111.740415969156,666.091438274029,968.296863368503,1.26788843235784,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.8,200,1,,111.164946471057,676.814384649452,968.296863368503,1.26788843235784,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.8,240,1,,111.104388949599,680.358173639183,968.296863368503,1.26788843235784,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.8,300,1,,110.998597065481,658.204301223063,968.296863368503,1.26788843235784,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.825,80,1,,110.575728051653,799.747850682032,968.296863368503,1.25983013121896,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.825,120,1,,110.600007173604,799.747850682032,968.296863368503,1.25983013121896,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.825,160,1,,110.835474418848,735.005494341732,968.296863368503,1.25983013121896,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.825,200,1,,110.037653838061,656.335772048421,968.296863368503,1.25983013121896,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.825,240,1,,109.914124637217,698.545053916599,968.296863368503,1.25983013121896,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.825,300,1,,109.97504095063,670.363651307518,968.296863368503,1.25983013121896,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.85,80,1,,109.905588973468,799.747850682032,968.296863368503,1.25605656045846,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.85,120,1,,109.735443391028,799.747850682032,968.296863368503,1.25605656045846,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.85,160,1,,110.023300728467,799.747850682032,968.296863368503,1.25605656045846,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.85,200,1,,109.413896136984,666.332564671807,968.296863368503,1.25605656045846,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.85,240,1,,109.047756428884,677.073027335406,968.296863368503,1.25605656045846,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.85,300,1,,109.216753102904,671.596668675619,968.296863368503,1.25605656045846,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.875,80,1,,108.664403610516,799.747850682032,968.296863368503,1.25164927798565,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.875,120,1,,108.520978064701,799.747850682032,968.296863368503,1.25164927798565,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.875,160,1,,108.803391736505,799.747850682032,968.296863368503,1.25164927798565,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.875,200,1,,108.925755555271,717.606731876896,968.296863368503,1.25164927798565,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.875,240,1,,108.265716743921,663.702712965743,968.296863368503,1.25164927798565,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
family_sac_after_finetune,0.875,300,1,,107.994899387403,678.861744380373,968.296863368503,1.25164927798565,1.370185862784,0.0,0.0,lab\results\hpt_family_specialist_t2_a_lvrt_r6_square60_currentwindow_20260803_r1\family_specialist_comparison_rows.csv
