sid,category,fault_type,scr,target_V_pu,iq,mse_d,mse_q,iq_post,mse_d_post,mse_q_post,post_delay,frt,connect,reactive,limit,recover,survive,recover_worst,Vdc_min,Vdc_max,V1_final_mean,V1_final_worst_signed
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.15,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.083442228,0.87818426,1.2020964,0.91761084,-0.083442228
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.15,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.08337211,0.87205188,1.2020385,0.9176971,-0.08337211
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.15,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.083383328,0.87712021,1.2014403,0.91786412,-0.083383328
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.15,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.08298241,0.84018312,1.1319977,0.91809176,-0.08298241
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.15,0.2,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.082682078,0.78027061,1.1319977,0.91817373,-0.082682078
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.15,0.2,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.08240566,0.80397488,1.1319977,0.91829269,-0.08240566
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.15,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.082534921,0.80554233,1.1319977,0.91835191,-0.082534921
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.15,0.2,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.082383884,0.81781779,1.1319977,0.91847417,-0.082383884
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.15,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.082186363,0.83870118,1.1319977,0.91845784,-0.082186363
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.15,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.082013279,0.85651243,1.1319977,0.91864069,-0.082013279
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.15,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.082385321,0.84149792,1.2002403,0.91845172,-0.082385321
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.15,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.082167951,0.8378706,1.1927386,0.91847835,-0.082167951
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.15,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.082240221,0.83944962,1.1940064,0.91859593,-0.082240221
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.15,0,False,PASS,FAIL,PASS,FAIL,PASS,0.081814954,0.79122457,1.1319977,0.91866987,-0.081814954
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.15,0.02,False,PASS,FAIL,PASS,FAIL,FAIL,0.081898515,0.74507187,1.1319977,0.91881884,-0.081898515
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.15,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.081622439,0.77034559,1.1319977,0.91887416,-0.081622439
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.15,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.081723561,0.76638937,1.1319977,0.91893533,-0.081723561
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.15,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.081736396,0.77919898,1.1319977,0.91891656,-0.081736396
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.15,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.081887621,0.79311596,1.1319977,0.91897986,-0.081887621
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.15,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.08144486,0.81298911,1.1319977,0.91898549,-0.08144486
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.1,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.087937491,0.91088783,1.2019103,0.91268953,-0.087937491
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.1,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.087955028,0.90698232,1.2020512,0.91274273,-0.087955028
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.1,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.088054025,0.90696722,1.20173,0.91282627,-0.088054025
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.1,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.087718385,0.87542118,1.1319977,0.91297087,-0.087718385
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.1,0.2,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.087359154,0.8075791,1.1319977,0.91335261,-0.087359154
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.1,0.2,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.087114397,0.83173285,1.1319977,0.91361647,-0.087114397
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.1,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.087205628,0.83309525,1.1319977,0.91359879,-0.087205628
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.1,0.2,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.087215798,0.85118249,1.1319977,0.91358196,-0.087215798
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.1,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.087170808,0.87090321,1.1319977,0.91362213,-0.087170808
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.1,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.086956013,0.88434238,1.1519942,0.91380844,-0.086956013
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.2,0.2,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.087164258,0.84597857,1.1319977,0.91339026,-0.087164258
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.2,0.2,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.087117246,0.84469233,1.1319977,0.91339599,-0.087117246
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.2,0.2,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.087181172,0.85033701,1.1319977,0.91337659,-0.087181172
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.2,0.2,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.087321679,0.78295916,1.1319977,0.91342946,-0.087321679
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.2,0.2,0.2,0.02,False,PASS,FAIL,PASS,FAIL,PASS,0.086344277,0.75084734,1.1319977,0.91439636,-0.086344277
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.2,0.2,0.2,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.086282529,0.76900581,1.1319977,0.91429926,-0.086282529
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.2,0.2,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.086503646,0.77622796,1.1319977,0.91438708,-0.086503646
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.2,0.2,0.2,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.086434896,0.79030529,1.1319977,0.91435843,-0.086434896
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.2,0.2,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.086497448,0.80359723,1.1319977,0.91412848,-0.086497448
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.2,0.2,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.086402045,0.81469148,1.1319977,0.91416502,-0.086402045
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.1,-0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.085920685,0.83090367,1.1767989,0.91471931,-0.085920685
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.1,-0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.085807183,0.82629232,1.17265,0.91480778,-0.085807183
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.1,-0.04,False,PASS,FAIL,PASS,FAIL,PASS,0.085959739,0.82551676,1.1688431,0.91476857,-0.085959739
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.1,0,False,PASS,FAIL,PASS,FAIL,PASS,0.085838414,0.78007924,1.1319977,0.91484113,-0.085838414
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.1,0.02,False,PASS,FAIL,PASS,FAIL,FAIL,0.085640126,0.73948929,1.1319977,0.9150501,-0.085640126
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.1,0.05,False,PASS,FAIL,PASS,FAIL,PASS,0.085705328,0.75859335,1.1319977,0.91509913,-0.085705328
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.1,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.085691421,0.75737928,1.1319977,0.91521112,-0.085691421
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.1,0.12,False,PASS,FAIL,PASS,FAIL,PASS,0.085523064,0.77124978,1.1319977,0.91517867,-0.085523064
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.1,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.085625406,0.78662843,1.1319977,0.91514902,-0.085625406
1441,HVRT,swell_3ph,2,1.1000,0.05,0,0,0.27,0.2,0.1,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.085831353,0.79888461,1.1319977,0.91515615,-0.085831353
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.08030893,0.51758722,1.202237,0.92050209,-0.08030893
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.07999768,0.51758722,1.20226,0.92061559,-0.07999768
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,FAIL,0.080148917,0.51758722,1.2020609,0.92077365,-0.080148917
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.079888226,0.51758722,1.0938208,0.92073019,-0.079888226
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.2,0.02,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.079821302,0.51758722,1.0894624,0.92072881,-0.079821302
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.2,0.05,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.079897108,0.51758722,1.0940139,0.92067383,-0.079897108
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.079859683,0.51758722,1.0851135,0.92079311,-0.079859683
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.2,0.12,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.079932432,0.51758722,1.0924317,0.92080278,-0.079932432
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.080042183,0.51758722,1.0962837,0.92091928,-0.080042183
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.080075163,0.51758722,1.1273514,0.92088129,-0.080075163
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.15,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.082999963,0.51758722,1.2022927,0.91813243,-0.082999963
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.15,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.082342658,0.51758722,1.2023503,0.91832243,-0.082342658
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.15,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,FAIL,0.082299249,0.51758722,1.2019722,0.91843963,-0.082299249
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.15,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.082363888,0.51758722,1.1245894,0.91848813,-0.082363888
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.15,0.2,0.02,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.082465416,0.51758722,1.1262743,0.91854816,-0.082465416
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.15,0.2,0.05,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.0826945,0.51758722,1.1238434,0.91861326,-0.0826945
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.15,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.082580794,0.51758722,1.1226354,0.91846792,-0.082580794
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.15,0.2,0.12,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.082776842,0.51758722,1.1302478,0.91849743,-0.082776842
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.15,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.082229191,0.51758722,1.1247162,0.91873311,-0.082229191
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.15,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.082036643,0.51758722,1.1730708,0.91886408,-0.082036643
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.15,-0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.082060549,0.51758722,1.2022364,0.91857479,-0.082060549
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.15,-0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.081896992,0.51758722,1.2024074,0.9186062,-0.081896992
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.15,-0.04,False,PASS,FAIL,PASS,FAIL,FAIL,0.081933427,0.51758722,1.2022066,0.91878301,-0.081933427
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.15,0,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.082063571,0.51758722,1.0696983,0.91887271,-0.082063571
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.15,0.02,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.081735159,0.51758722,1.0676554,0.91895954,-0.081735159
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.15,0.05,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.081922478,0.51758722,1.0734597,0.91892253,-0.081922478
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.15,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.082033604,0.51758722,1.072279,0.91884226,-0.082033604
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.15,0.12,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.081817334,0.51758722,1.0753859,0.9188888,-0.081817334
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.15,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.081808344,0.51758722,1.0785987,0.91898067,-0.081808344
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.15,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.081984184,0.51758722,1.1095703,0.91906032,-0.081984184
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.1,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.088016667,0.51758722,1.2025231,0.91277155,-0.088016667
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.1,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.087869041,0.51758722,1.2024442,0.91292021,-0.087869041
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.1,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,FAIL,0.087455725,0.51758722,1.2023714,0.91313522,-0.087455725
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.1,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.087441804,0.51758722,1.1656599,0.91326458,-0.087441804
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.1,0.2,0.02,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.087423643,0.51758722,1.1725373,0.91340278,-0.087423643
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.1,0.2,0.05,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.087454769,0.51758722,1.1664421,0.91336876,-0.087454769
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.1,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.086872787,0.51758722,1.1706176,0.91356302,-0.086872787
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.1,0.2,0.12,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.087352246,0.51758722,1.1707337,0.91348317,-0.087352246
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.1,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.087239473,0.51758722,1.1662664,0.91366533,-0.087239473
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.1,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.0867977,0.51758722,1.2019042,0.91375066,-0.0867977
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.2,0.2,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.087273206,0.51758722,1.1763245,0.91327669,-0.087273206
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.2,0.2,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.08733187,0.51758722,1.1730463,0.91320698,-0.08733187
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.2,0.2,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,FAIL,0.087099651,0.51758722,1.1731976,0.91343571,-0.087099651
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.2,0.2,0.2,0,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.08727951,0.51758722,1.0342236,0.91333145,-0.08727951
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.2,0.2,0.2,0.02,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.087166748,0.51758722,1.0361591,0.91355588,-0.087166748
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.2,0.2,0.2,0.05,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.086895869,0.51758722,1.035181,0.91370819,-0.086895869
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.2,0.2,0.2,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.087189607,0.51758722,1.0354352,0.91353476,-0.087189607
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.2,0.2,0.2,0.12,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.087152045,0.51758722,1.0344773,0.91353655,-0.087152045
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.2,0.2,0.2,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.086983814,0.51758722,1.0362496,0.91358939,-0.086983814
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.2,0.2,0.2,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.086796649,0.51758722,1.0346379,0.91367989,-0.086796649
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.1,-0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.085771849,0.51758722,1.2021123,0.91488281,-0.085771849
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.1,-0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.085771198,0.51758722,1.2023796,0.91496547,-0.085771198
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.1,-0.04,False,PASS,FAIL,PASS,FAIL,FAIL,0.085651943,0.51758722,1.2017683,0.91510897,-0.085651943
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.1,0,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.085814782,0.51758722,1.0553573,0.91510569,-0.085814782
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.1,0.02,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.085674785,0.51758722,1.0574467,0.91522863,-0.085674785
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.1,0.05,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.085519832,0.51758722,1.0577297,0.91510214,-0.085519832
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.1,0.08,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.085542903,0.51758722,1.0595167,0.91509178,-0.085542903
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.1,0.12,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.08566301,0.51758722,1.0643818,0.91512635,-0.08566301
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.1,0.18,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.085387985,0.51758722,1.0675476,0.91520134,-0.085387985
1441,HVRT,swell_3ph,2,1.1000,-0.1,0.1,0.2,0.27,0.2,0.1,0.25,False,PASS,NOT_EVALUATED,PASS,FAIL,FAIL,0.085425902,0.51758722,1.085502,0.9152104,-0.085425902
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.08010836,0.65146687,1.2022873,0.92093554,-0.08010836
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.079499362,0.65146687,1.2021278,0.92126889,-0.079499362
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,FAIL,0.07950502,0.65146687,1.2021484,0.92132808,-0.07950502
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.079369312,0.65146687,1.0944401,0.92141312,-0.079369312
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,0.02,False,PASS,FAIL,PASS,FAIL,FAIL,0.079964513,0.65146687,1.0937615,0.92107604,-0.079964513
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,0.05,False,PASS,FAIL,PASS,FAIL,FAIL,0.079875065,0.65146687,1.088543,0.92097493,-0.079875065
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.079973036,0.65146687,1.0844953,0.92093752,-0.079973036
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.079973342,0.65146687,1.0873315,0.92094091,-0.079973342
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.079380182,0.65146687,1.0945881,0.92115684,-0.079380182
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.2,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.079604548,0.65146687,1.1117601,0.92109076,-0.079604548
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.15,0.2,-0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.082432767,0.65146687,1.2022344,0.91861222,-0.082432767
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.15,0.2,-0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.082124728,0.65146687,1.2021357,0.91877857,-0.082124728
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.15,0.2,-0.04,False,PASS,FAIL,PASS,FAIL,FAIL,0.082399835,0.65146687,1.2023013,0.91881974,-0.082399835
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.15,0.2,0,False,PASS,FAIL,PASS,FAIL,FAIL,0.082096453,0.65146687,1.1264646,0.9189758,-0.082096453
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.15,0.2,0.02,False,PASS,FAIL,PASS,FAIL,FAIL,0.081935451,0.65146687,1.1300342,0.9188365,-0.081935451
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.15,0.2,0.05,False,PASS,FAIL,PASS,FAIL,FAIL,0.081907472,0.65146687,1.1258201,0.91887266,-0.081907472
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.15,0.2,0.08,False,PASS,FAIL,PASS,FAIL,FAIL,0.082211614,0.65146687,1.1156773,0.91874168,-0.082211614
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.15,0.2,0.12,False,PASS,FAIL,PASS,FAIL,FAIL,0.081930386,0.65146687,1.1242126,0.91884046,-0.081930386
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.15,0.2,0.18,False,PASS,FAIL,PASS,FAIL,FAIL,0.081951229,0.65146687,1.1203983,0.91894663,-0.081951229
1441,HVRT,swell_3ph,2,1.1000,0,0.1,0.2,0.27,0.15,0.2,0.25,False,PASS,FAIL,PASS,FAIL,FAIL,0.081889692,0.65146687,1.1568116,0.91903262,-0.081889692
