sid,category,fault_type,scr,target_V_pu,iq,mse_d,mse_q,iq_post,mse_d_post,mse_q_post,post_delay,frt,connect,reactive,limit,recover,survive,recover_worst,Vdc_min,Vdc_max,V1_final_mean,V1_final_worst_signed
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.25,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.073879747,0.81744325,1.092798,0.92736678,-0.073879747
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.25,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.073719075,0.76951725,1.0901921,0.92723919,-0.073719075
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.25,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.073455023,0.80280326,1.0913045,0.92744736,-0.073455023
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.25,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.073541101,0.81744325,1.0852457,0.9271485,-0.073541101
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.25,0.2,0.35,False,PASS,FAIL,PASS,FAIL,PASS,0.073751709,0.81744325,1.0832481,0.92700664,-0.073751709
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.3,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.075149345,0.81744325,1.0724884,0.9257528,-0.075149345
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.3,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.075249487,0.76155097,1.0683413,0.92549157,-0.075249487
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.3,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.075061625,0.79226084,1.0705776,0.92570042,-0.075061625
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.3,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.075416076,0.81744325,1.0691725,0.92539648,-0.075416076
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.3,0.3,0.2,0.35,False,PASS,FAIL,PASS,FAIL,PASS,0.075760475,0.81744325,1.0667336,0.92521428,-0.075760475
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.25,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.073682668,0.81744325,1.0927936,0.9273512,-0.073682668
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.25,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.073705208,0.76951725,1.0901205,0.92726238,-0.073705208
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.25,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.073435451,0.80280326,1.0913149,0.9274838,-0.073435451
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.25,0.2,0.25,False,PASS,FAIL,PASS,FAIL,PASS,0.073874583,0.81744325,1.0852454,0.92720256,-0.073874583
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.25,0.2,0.35,False,PASS,FAIL,PASS,FAIL,PASS,0.07374013,0.81744325,1.0828887,0.92728746,-0.07374013
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.3,0.2,0,False,PASS,FAIL,PASS,FAIL,PASS,0.075214979,0.81744325,1.0707636,0.92562754,-0.075214979
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.3,0.2,0.08,False,PASS,FAIL,PASS,FAIL,PASS,0.075068025,0.76155097,1.0683772,0.9255265,-0.075068025
1441,HVRT,swell_3ph,2,1.1000,0.1,0.1,0.2,0.35,0.3,0.2,0.18,False,PASS,FAIL,PASS,FAIL,PASS,0.075061632,0.79226084,1.0705735,0.92570039,-0.075061632
