case_id,topology,fault_family,fault_phase_key,fault_phase_pu,fault_pu,duration_s,fault_start_s,fault_stop_margin_s,fault_settle_s,chopper_threshold,rchop_scale,actor_filter_tau,phase_override,model_path,control_csv,voltage_survival_pass,beats_conventional,full_frt_pass,policy_score,baseline_score,lv_mean,lv_recovery_mean,fault_lv_min,fault_lv_max,fault_lv_band_violation_max_pu,envelope_violation_max_pu,recovery_violation_max_pu,vdc_min,vdc_max,voltage_reason,full_frt_reason
t1_a_hvrt,topology1,HVRT,a,[1.1 1 1],1.1,0.06,0.035,0.125,0.02,850.0,1.0,0.001,False,data/models/hpt_stage6_t1_a_hvrt110_detectorfix_sacft_20260728_chunk03.zip,E:\research_space\Hybrid-power-transformer\lab\results\hpt_v2_control_comparison\control_comparison_topology1_fault_all_accepted_t1_a_hvrt_20260728_070518.csv,True,True,False,104.65352724066,107.783759273542,201.412461774117,205.014315344972,198.913500926692,203.664903246529,0.0,0.0,0.0,766.744616516846,876.909791985223,,grid_current_limit;not_evaluated_no_sustained_reactive_demand_after_delay
