t,Vp,Vn,iq,iq_ref,se_d,Vdc,v_load,gate,in_fault
0.78,0.637,0.0,0.2416,0.3,0.0578,0.7628,0.6641,sym,0
0.8,0.6626,0.0,0.2319,0.3,0.0535,0.7705,0.6877,sym,0
0.82,0.6858,0.0,0.2246,0.3,0.0502,0.7783,0.7094,sym,0
0.84,0.707,0.0,0.2144,0.2895,0.0475,0.7857,0.7294,sym,0
0.86,0.7262,0.0,0.1981,0.2607,0.0461,0.7918,0.7479,sym,0
0.88,0.7432,0.0,0.1786,0.2351,0.0477,0.7938,0.7657,sym,0
0.9,0.7586,0.0,0.1581,0.2121,0.0498,0.7949,0.782,sym,0
0.92,0.7724,0.0,0.136,0.1914,0.0556,0.7923,0.7985,sym,0
0.94,0.7849,0.0,0.1163,0.1726,0.0534,0.8028,0.8101,sym,0
0.96,0.7964,0.0,0.0997,0.1555,0.0546,0.8105,0.822,sym,0
0.98,0.8069,0.0,0.0824,0.1396,0.0534,0.8226,0.832,sym,0
1.0,0.8167,0.0,0.0673,0.125,0.0528,0.8354,0.8415,sym,0
1.02,0.8255,0.0,0.0541,0.1117,0.0517,0.851,0.8498,sym,0
1.04,0.8339,0.0,0.0464,0.0992,0.0518,0.8613,0.8582,sym,0
1.06,0.8415,0.0,0.0402,0.0878,0.0495,0.8735,0.8647,sym,0
1.08,0.8487,0.0,0.0382,0.077,0.049,0.8752,0.8717,sym,0
1.1,0.8553,0.0,0.0306,0.0671,0.046,0.8862,0.8769,sym,0
1.12,0.8615,0.0,0.0294,0.0577,0.0455,0.8879,0.8829,sym,0
1.14,0.8671,0.0,0.0243,0.0493,0.0434,0.8969,0.8875,sym,0
1.16,0.8723,0.0,0.0236,0.0415,0.0435,0.8975,0.8928,sym,0
1.18,0.8771,0.0,0.0199,0.0343,0.0417,0.9045,0.8967,sym,0
1.2,0.8815,0.0,0.0195,0.0277,0.0413,0.9054,0.901,sym,0
1.22,0.8856,0.0,0.0185,0.0216,0.0405,0.9089,0.9046,sym,0
1.24,0.8893,0.0,0.0181,0.016,0.0406,0.9089,0.9084,sym,0
1.26,0.8928,0.0,0.0174,0.0108,0.0398,0.912,0.9115,sym,0
1.28,0.8959,0.0,0.0171,0.0061,0.0395,0.9122,0.9145,sym,0
1.3,0.8989,0.0,0.0164,0.0017,0.0388,0.915,0.9171,sym,0
1.32,0.9015,0.0,0.0162,0.0,0.0386,0.9152,0.9015,normal,0
1.34,0.904,0.0,0.0159,0.0,0.0382,0.9171,0.904,normal,0
1.36,0.9063,0.0,0.0157,0.0,0.0379,0.9175,0.9063,normal,0
1.38,0.9083,0.0,0.0155,0.0,0.0376,0.9186,0.9083,normal,0
1.4,0.9102,0.0,0.0153,0.0,0.0374,0.9192,0.9102,normal,0
1.42,0.912,0.0,0.0152,0.0,0.0372,0.9197,0.912,normal,0
1.44,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.46,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.48,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.5,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.52,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.54,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.56,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.58,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.6,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.62,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.64,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.66,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.68,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.7,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.72,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.74,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.76,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.78,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.8,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
1.82,0.9124,0.0,0.0152,0.0,0.0372,0.9198,0.9124,normal,0
