t,Vp,Vn,iq,iq_ref,se_d,Vdc,v_load,gate,in_fault
0.0,0.9933,0.0,0.0112,0.0,0.0379,0.9298,0.9933,normal,0
0.02,0.9934,0.0,0.0094,0.0,0.027,0.9406,0.9934,normal,0
0.04,0.9934,0.0,0.0084,0.0,0.0276,0.9362,0.9934,normal,0
0.06,0.9934,0.0,0.0091,0.0,0.0277,0.9369,0.9934,normal,0
0.08,0.9934,0.0,0.0088,0.0,0.0276,0.9367,0.9934,normal,0
0.1,0.7512,0.0,0.0345,0.2233,0.0364,0.9201,0.7682,normal,1
0.12,0.7514,0.0,0.2069,0.2228,0.0641,0.8049,0.7816,sym,1
0.14,0.7527,0.0,0.27,0.2209,-0.039,0.8526,0.7527,sym,1
0.16,0.7532,0.0,0.27,0.2202,-0.0328,0.8664,0.7532,sym,1
0.18,0.7532,0.0,0.27,0.2202,-0.0332,0.8702,0.7532,sym,1
0.2,0.7532,0.0,0.27,0.2202,-0.0331,0.8713,0.7532,sym,1
0.22,0.7532,0.0,0.27,0.2202,-0.0331,0.8716,0.7532,sym,1
0.24,0.7532,0.0,0.27,0.2202,-0.0331,0.8717,0.7532,sym,1
0.26,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.28,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.3,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.32,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.34,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.36,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.38,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.4,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.42,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.44,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.46,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.48,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.5,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.52,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.54,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.56,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.58,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.6,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.62,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.64,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.66,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.68,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.7,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.72,0.7532,0.0,0.27,0.2202,-0.0331,0.8718,0.7532,sym,1
0.74,0.6578,0.0,0.2455,0.3,0.0695,0.7775,0.6905,sym,0
0.76,0.6852,0.0,0.2217,0.3,0.051,0.7798,0.7092,sym,0
0.78,0.7105,0.0,0.2118,0.2842,0.0465,0.7878,0.7324,sym,0
0.8,0.7339,0.0,0.1886,0.2492,0.0479,0.791,0.7564,sym,0
0.82,0.7552,0.0,0.1608,0.2173,0.0485,0.7949,0.778,sym,0
0.84,0.7747,0.0,0.131,0.188,0.0567,0.7914,0.8013,sym,0
0.86,0.7926,0.0,0.1032,0.1612,0.0537,0.8073,0.8178,sym,0
0.88,0.8089,0.0,0.0791,0.1366,0.0545,0.8205,0.8346,sym,0
0.9,0.824,0.0,0.0531,0.114,0.0505,0.8489,0.8478,sym,0
0.92,0.8378,0.0,0.0416,0.0933,0.0499,0.8677,0.8613,sym,0
0.94,0.8505,0.0,0.0348,0.0742,0.0477,0.8784,0.873,sym,0
0.96,0.8622,0.0,0.0266,0.0567,0.0445,0.8908,0.8831,sym,0
0.98,0.873,0.0,0.022,0.0405,0.0427,0.899,0.8931,sym,0
1.0,0.8828,0.0,0.0189,0.0257,0.0406,0.9068,0.9019,sym,0
1.02,0.8919,0.0,0.0176,0.0122,0.04,0.9101,0.9107,sym,0
1.04,0.9002,0.0,0.0161,0.0,0.0384,0.9157,0.9002,sym,0
1.06,0.9079,0.0,0.0155,0.0,0.0375,0.918,0.9079,normal,0
1.08,0.9149,0.0,0.0149,0.0,0.0365,0.9206,0.9149,normal,0
1.1,0.9213,0.0,0.0143,0.0,0.0355,0.9225,0.9213,normal,0
1.12,0.9273,0.0,0.0138,0.0,0.0346,0.9243,0.9273,normal,0
1.14,0.9327,0.0,0.0132,0.0,0.0338,0.9258,0.9327,normal,0
1.16,0.9377,0.0,0.0128,0.0,0.0331,0.9272,0.9377,normal,0
1.18,0.9423,0.0,0.0124,0.0,0.0325,0.9285,0.9423,normal,0
1.2,0.9465,0.0,0.012,0.0,0.0319,0.9295,0.9465,normal,0
1.22,0.9503,0.0,0.0117,0.0,0.0316,0.9301,0.9503,normal,0
1.24,0.9539,0.0,0.0115,0.0,0.0313,0.9307,0.9539,normal,0
1.26,0.9571,0.0,0.0113,0.0,0.031,0.9311,0.9571,normal,0
1.28,0.9601,0.0,0.0111,0.0,0.0307,0.9316,0.9601,normal,0
1.3,0.9628,0.0,0.0109,0.0,0.0305,0.932,0.9628,normal,0
1.32,0.9653,0.0,0.0107,0.0,0.0302,0.9324,0.9653,normal,0
1.34,0.9676,0.0,0.0106,0.0,0.03,0.9328,0.9676,normal,0
1.36,0.9698,0.0,0.0104,0.0,0.0298,0.9331,0.9698,normal,0
1.38,0.9717,0.0,0.0103,0.0,0.0296,0.9334,0.9717,normal,0
1.4,0.9735,0.0,0.0102,0.0,0.0295,0.9336,0.9735,normal,0
1.42,0.9751,0.0,0.0101,0.0,0.0293,0.9339,0.9751,normal,0
1.44,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.46,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.48,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.5,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.52,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.54,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.56,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.58,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.6,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.62,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.64,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.66,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.68,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.7,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.72,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.74,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
1.76,0.9755,0.0,0.0101,0.0,0.0293,0.9339,0.9755,normal,0
