t,Vp,Vn,iq,iq_ref,se_d,Vdc,v_load,gate,in_fault
0.0,0.9933,0.0,0.0112,0.0,0.0379,0.9298,0.9933,normal,0
0.02,0.9934,0.0,0.0094,0.0,0.027,0.9406,0.9934,normal,0
0.04,0.9934,0.0,0.0084,0.0,0.0276,0.9362,0.9934,normal,0
0.06,0.9934,0.0,0.0091,0.0,0.0277,0.9369,0.9934,normal,0
0.08,0.9934,0.0,0.0088,0.0,0.0276,0.9367,0.9934,normal,0
0.1,0.9893,0.0042,0.0099,0.0,0.0322,0.9286,0.9893,normal,1
0.76,0.6738,0.0,0.2562,0.3,0.0357,0.8744,0.6906,sym,0
0.78,0.702,0.0,0.2078,0.297,0.059,0.796,0.7297,sym,0
0.8,0.7258,0.0,0.2003,0.2613,0.0421,0.8001,0.7456,sym,0
0.82,0.7479,0.0,0.1704,0.2282,0.052,0.7909,0.7723,sym,0
0.84,0.768,0.0,0.1415,0.1981,0.0531,0.7929,0.7929,sym,0
0.86,0.7864,0.0,0.114,0.1704,0.0571,0.7972,0.8132,sym,0
0.88,0.8033,0.0,0.0856,0.145,0.0519,0.8195,0.8277,sym,0
0.9,0.8188,0.0,0.0636,0.1218,0.0542,0.8333,0.8443,sym,0
0.92,0.8331,0.0,0.0428,0.1004,0.048,0.867,0.8556,sym,0
0.94,0.8461,0.0,0.0403,0.0808,0.0505,0.8692,0.8698,sym,0
0.96,0.8582,0.0,0.0258,0.0627,0.0442,0.8921,0.879,sym,0
0.98,0.8692,0.0,0.0261,0.0461,0.0443,0.8921,0.8901,sym,0
1.0,0.8795,0.0,0.0189,0.0308,0.0402,0.9083,0.8984,sym,0
1.02,0.8888,0.0,0.0186,0.0168,0.0408,0.9062,0.908,sym,0
1.04,0.8974,0.0,0.0163,0.004,0.0387,0.9156,0.9155,sym,0
1.06,0.9052,0.0,0.016,0.0,0.0382,0.9156,0.9052,normal,0
1.08,0.9125,0.0,0.0151,0.0,0.0367,0.9202,0.9125,normal,0
1.1,0.9191,0.0,0.0145,0.0,0.0359,0.9217,0.9191,normal,0
1.12,0.9252,0.0,0.014,0.0,0.0349,0.9237,0.9252,normal,0
1.14,0.9308,0.0,0.0134,0.0,0.0341,0.9253,0.9308,normal,0
1.16,0.936,0.0,0.0129,0.0,0.0334,0.9267,0.936,normal,0
1.18,0.9407,0.0,0.0125,0.0,0.0327,0.9281,0.9407,normal,0
1.2,0.945,0.0,0.0121,0.0,0.0321,0.9292,0.945,normal,0
1.22,0.949,0.0,0.0118,0.0,0.0317,0.9299,0.949,normal,0
1.24,0.9526,0.0,0.0116,0.0,0.0314,0.9304,0.9526,normal,0
1.26,0.956,0.0,0.0113,0.0,0.0311,0.931,0.956,normal,0
1.28,0.9591,0.0,0.0111,0.0,0.0308,0.9314,0.9591,normal,0
1.3,0.9619,0.0,0.011,0.0,0.0305,0.9319,0.9619,normal,0
1.32,0.9645,0.0,0.0108,0.0,0.0303,0.9323,0.9645,normal,0
1.34,0.9668,0.0,0.0106,0.0,0.0301,0.9326,0.9668,normal,0
1.36,0.969,0.0,0.0105,0.0,0.0299,0.933,0.969,normal,0
1.38,0.971,0.0,0.0104,0.0,0.0297,0.9333,0.971,normal,0
1.4,0.9729,0.0,0.0102,0.0,0.0295,0.9336,0.9729,normal,0
1.42,0.9745,0.0,0.0101,0.0,0.0294,0.9338,0.9745,normal,0
1.44,0.9749,0.0,0.0101,0.0,0.0294,0.9338,0.9749,normal,0
1.46,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.48,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.5,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.52,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.54,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.56,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.58,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.6,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.62,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.64,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.66,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.68,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.7,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.72,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.74,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.76,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.78,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.8,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
1.82,0.9749,0.0,0.0101,0.0,0.0294,0.9339,0.9749,normal,0
