t,Vp,Vn,iq,iq_ref,se_d,Vdc,v_load,gate,in_fault
1.0,0.8664,0.0,0.0249,0.0504,0.0436,0.8946,0.8869,sym,0
1.02,0.8755,0.0,0.0209,0.0368,0.0425,0.9009,0.8955,sym,0
1.04,0.8839,0.0,0.0187,0.0242,0.0405,0.9076,0.9029,sym,0
1.06,0.8916,0.0,0.0176,0.0126,0.0401,0.9099,0.9105,sym,0
1.08,0.8987,0.0,0.0163,0.0019,0.0386,0.9151,0.9169,sym,0
1.1,0.9052,0.0,0.0158,0.0,0.038,0.9169,0.9052,sym,0
1.12,0.9112,0.0,0.0152,0.0,0.0371,0.9196,0.9112,normal,0
1.14,0.9167,0.0,0.0148,0.0,0.0363,0.9211,0.9167,normal,0
1.16,0.9218,0.0,0.0143,0.0,0.0355,0.9227,0.9218,normal,0
1.18,0.9264,0.0,0.0139,0.0,0.0348,0.924,0.9264,normal,0
1.2,0.9307,0.0,0.0135,0.0,0.0342,0.9253,0.9307,normal,0
1.22,0.9346,0.0,0.0131,0.0,0.0336,0.9264,0.9346,normal,0
1.24,0.9382,0.0,0.0128,0.0,0.0331,0.9274,0.9382,normal,0
1.26,0.9415,0.0,0.0125,0.0,0.0326,0.9283,0.9415,normal,0
1.28,0.9445,0.0,0.0122,0.0,0.0322,0.929,0.9445,normal,0
1.3,0.9473,0.0,0.012,0.0,0.0319,0.9296,0.9473,normal,0
1.32,0.9499,0.0,0.0118,0.0,0.0317,0.93,0.9499,normal,0
1.34,0.9522,0.0,0.0116,0.0,0.0315,0.9304,0.9522,normal,0
1.36,0.9544,0.0,0.0115,0.0,0.0313,0.9307,0.9544,normal,0
1.38,0.9564,0.0,0.0113,0.0,0.0311,0.931,0.9564,normal,0
1.4,0.9582,0.0,0.0112,0.0,0.0309,0.9313,0.9582,normal,0
1.42,0.9598,0.0,0.0111,0.0,0.0308,0.9316,0.9598,normal,0
1.44,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.46,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.48,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.5,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.52,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.54,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.56,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.58,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.6,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.62,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.64,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.66,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.68,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.7,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.72,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.74,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.76,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.78,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.8,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
1.82,0.9602,0.0,0.0111,0.0,0.0308,0.9316,0.9602,normal,0
