scenario_idx,sc_id,strategy,vdc_min_pu,vdc_max_pu,i2_max_pu,lvrt_pass
108,4,2,0.879043286205046,1.07710347806311,1.55828066615245,1
108,4,3,0.876566691511147,1.07334704393701,1.51867297383193,1
109,4,0,0.92490857121279,1.11159597030872,1.19212510766166,1
109,4,1,0.922382838813107,1.10185387944865,1.19516868920286,1
109,4,2,0.912120529184639,1.10548338912544,1.19071347797412,1
109,4,3,0.87246925888325,1.11858341785502,1.1753463811683,1
110,4,0,0.909066357487258,1.08698902854438,1.28662269296912,1
110,4,1,0.912187086017868,1.04067424210507,1.2860227366899,1
110,4,2,0.888810207371768,1.04419290676473,1.288779439115,1
110,4,3,0.845652324942503,1.0711497365587,1.20536396275788,1
111,4,0,0.929160252432136,1.11265532518657,1.20966672999868,1
111,4,1,0.925051478210314,1.09761886327424,1.20787211849516,1
111,4,2,0.914686344043982,1.10907245040809,1.21300467171504,1
111,4,3,0.873783439409583,1.12057946465708,1.1856533485805,1
112,4,0,0.91799923008936,1.13726460364618,1.43605320580129,1
112,4,1,0.902305715754688,1.1169833275908,1.40479257987961,1
112,4,2,0.879290319964191,1.11373263403988,1.40234017252125,1
112,4,3,0.854176398732217,1.13515703255078,1.36914709003414,1
113,4,0,0.910553781926336,1.08825229609283,1.33009798589886,1
113,4,1,0.914124716449774,1.03821032438551,1.33310512478345,1
113,4,2,0.907355199379913,1.04253088614742,1.32744084156149,1
113,4,3,0.889562004185329,1.0718741388341,1.24984682599045,1
114,4,0,0.914621428820709,1.08638844368409,1.53413835592047,1
114,4,1,0.904803547037826,1.03797009772316,1.53839807876143,1
114,4,2,0.877546526269741,1.04553341854191,1.5350949261981,1
114,4,3,0.849841028864123,1.07385061010476,1.47596981589022,1
115,4,0,0.910429425047402,1.09021943066495,1.39256018218071,1
115,4,1,0.882988183981192,1.04888646682108,1.40981653068426,1
115,4,2,0.893507146414438,1.04405009552123,1.39330786949072,1
115,4,3,0.863258696836602,1.06475516114644,1.35393724076889,1
116,4,0,0.913467389532315,1.13101973455919,1.3455048588289,1
116,4,1,0.897038132634642,1.11164094869583,1.31532742061174,1
116,4,2,0.876943176559625,1.10445572096926,1.31315542716724,1
116,4,3,0.843860111832859,1.13333302351079,1.27826326810945,1
117,4,0,0.930782619601752,1.13918523344285,1.42671371456796,1
117,4,1,0.925634562129444,1.12158701778362,1.41991466096651,1
117,4,2,0.915313284819032,1.13394812483698,1.42398765644384,1
117,4,3,0.892993717814818,1.13936930392773,1.42359923348103,1
118,4,0,0.925116384281893,1.11168892945438,1.18861977536509,1
118,4,1,0.922428398181299,1.1015976986126,1.18777668054329,1
118,4,2,0.912015213514329,1.10442469083323,1.18272926620677,1
118,4,3,0.86882023690783,1.11754113922163,1.16733348391635,1
119,4,0,0.906378656450111,1.08646241342983,1.29987291052654,1
119,4,1,0.898047838071183,1.03876860572885,1.30143288245637,1
119,4,2,0.877615804547785,1.04171098985175,1.29894498242016,1
119,4,3,0.84354194997502,1.06834063633666,1.22303507238317,1
120,4,0,0.912601528501695,1.08481160791741,1.40157459188762,1
120,4,1,0.907951713711999,1.03447579060451,1.40320545295371,1
120,4,2,0.883936013629775,1.04052156662906,1.40402566649485,1
120,4,3,0.847065797200795,1.06508566963696,1.33100045844739,1
121,4,0,0.923657353864205,1.11339878862212,1.20521604383972,1
121,4,1,0.920959124887873,1.10642825976482,1.20808646832303,1
121,4,2,0.910747069234376,1.10681046415145,1.2027325972052,1
121,4,3,0.867884231344271,1.12059683926205,1.19000236602032,1
122,4,0,0.931682900292894,1.13502727451007,1.38972725582796,1
122,4,1,0.925878612692663,1.1181840953099,1.38755061907683,1
122,4,2,0.915390125919079,1.12966534690694,1.38960755542228,1
122,4,3,0.892782215934572,1.13417505263954,1.38686104671086,1
123,4,0,0.924095499424636,1.12185625173572,1.2865179064064,1
123,4,1,0.921630016632474,1.11359035429562,1.28142458981175,1
123,4,2,0.912142165891757,1.11746630452622,1.27972913811642,1
123,4,3,0.879059885592114,1.13037822329413,1.26601519351417,1
124,4,0,0.92433926982636,1.11361266858738,1.21353657608175,1
124,4,1,0.921826465394501,1.10534428484439,1.21605509572877,1
124,4,2,0.911669831455512,1.10829965802231,1.21271195370564,1
124,4,3,0.869497880676783,1.1217390684605,1.19788505498426,1
125,4,0,0.925958073373114,1.11108788329705,1.18538721463076,1
125,4,1,0.924176183451929,1.10005322222493,1.18412917623149,1
125,4,2,0.912635124670822,1.10455284085037,1.17886640057287,1
125,4,3,0.872659792800317,1.11789123999729,1.16007624500318,1
126,4,0,0.905492400106458,1.10334698168674,1.6767734696228,1
126,4,1,0.877534629812967,1.09482342637485,1.69833389671839,1
126,4,2,0.874689589214116,1.09085214919923,1.69714637788341,1
126,4,3,0.877006645498933,1.08392917244356,1.66046847038255,1
127,4,0,0.923681845656061,1.11273056748165,1.19157511565314,1
127,4,1,0.920167783310576,1.10905797358613,1.1957768377285,1
127,4,2,0.907450093728705,1.10555456369118,1.19028519686791,1
127,4,3,0.869087462276254,1.1184804286915,1.17717564568033,1
128,4,0,0.932880869463074,1.12921388558413,1.32551333990689,1
128,4,1,0.926519354730467,1.11168110699154,1.32983630022311,1
128,4,2,0.916713771378526,1.12158399879488,1.3304780061686,1
128,4,3,0.894130871159625,1.12769898042722,1.32044470988337,1
129,4,0,0.908318688010834,1.07858912528049,1.59971854304185,1
129,4,1,0.898784462776783,1.02828203311119,1.60226670350598,1
129,4,2,0.879988676866372,1.03203877542094,1.59765878011117,1
129,4,3,0.848197346349219,1.05901690965087,1.53269299526625,1
130,4,0,0.960383499363413,1.11288173871859,1.37032126578882,1
130,4,1,0.927211934648556,1.09192321548129,1.34068412930382,1
130,4,2,0.899546998128594,1.08559727718082,1.33298720029251,1
130,4,3,0.852691633921803,1.10882341107993,1.30709949790312,1
131,4,0,0.918096181751174,1.08669546283906,1.4814202406195,1
131,4,1,0.900679108112801,1.03810530711899,1.4812697774682,1
131,4,2,0.878403447424306,1.04504059341889,1.48464938081915,1
131,4,3,0.848630339231502,1.07390796751535,1.40665095248969,1
132,4,0,0.939237458759327,1.12291061468247,1.34596724294203,1
132,4,1,0.911276224630287,1.10180757909571,1.33456416380788,1
132,4,2,0.886959438470203,1.0965269987463,1.32060598920321,1
132,4,3,0.849041109638924,1.12135370564357,1.30340092602034,1
133,4,0,0.906571485840666,1.08367686095064,1.24910905601043,1
133,4,1,0.896335265318417,1.03745149151186,1.25392988508457,1
133,4,2,0.877653897449058,1.03877856600371,1.24944634676352,1
133,4,3,0.844453163590831,1.06593310916055,1.17417653614656,1
134,4,0,0.948263595274436,1.12107373985079,1.36395031940774,1
134,4,1,0.919872224622582,1.09736991247464,1.34084989716072,1
134,4,2,0.894760549230558,1.09123805031878,1.33333084133605,1
134,4,3,0.846372733470551,1.11573296988003,1.30991503033405,1
135,4,0,0.91402723244051,1.085931876008,1.4269665190332,1
135,4,1,0.899372928618433,1.0355577932432,1.42778398310142,1
135,4,2,0.878896111797363,1.03862173194151,1.42234864362219,1
135,4,3,0.847094015769248,1.06964028827374,1.3459401865157,1
136,4,0,0.954819360810725,1.12207131588841,1.40483102415622,1
136,4,1,0.926205693021074,1.09908579683695,1.38694017588769,1
136,4,2,0.897300330960753,1.09585090293532,1.37583276395913,1
136,4,3,0.855259809328199,1.1175868849284,1.35642856695896,1
137,4,0,0.889599898103455,1.10516484936993,1.39473093542844,1
137,4,1,0.867680205707146,1.09672394646266,1.42249818324115,1
137,4,2,0.842957334807071,1.0913624065244,1.40869761055477,1
137,4,3,0.857082655207221,1.08628645296235,1.34876280762129,1
138,4,0,0.892737596970483,1.10100037304889,1.57605833269322,1
138,4,1,0.871506839721988,1.09410933599994,1.60073002123863,1
138,4,2,0.857145882641172,1.08971247950127,1.58893020172353,1
138,4,3,0.860606805931021,1.0845332722653,1.53457250980335,1
139,4,0,0.919918290117617,1.12220404837356,1.26687851644307,1
139,4,1,0.919821475134505,1.10946552168544,1.26529164489052,1
139,4,2,0.910696378301668,1.11502050684177,1.26643238662924,1
139,4,3,0.88982112184681,1.1198222761627,1.25718314724591,1
140,4,0,0.977491138323645,1.07714649066642,1.09049512032381,1
140,4,1,0.958908116803891,1.05401959209859,1.07660861255432,1
140,4,2,0.933169652579932,1.05434594624411,1.08366708265597,1
140,4,3,0.878122190056066,1.07427997961537,1.10007827824921,1
141,4,0,0.918415063976647,1.08814091470177,1.55689192258772,1
141,4,1,0.902393069656849,1.04022469717412,1.57079141713317,1
141,4,2,0.889729583846974,1.045518507204,1.56554776401109,1
141,4,3,0.862444584341003,1.07215148190761,1.51692741492016,1
142,4,0,0.909071342924835,1.07499704099717,1.66837274759193,1
142,4,1,0.899553190899978,1.02701415758107,1.67420990479278,1
142,4,2,0.877924565351323,1.03424430342688,1.67635255944209,1
142,4,3,0.847846443890541,1.05882760323624,1.60524084008223,1
143,4,0,0.916511664108118,1.1255741034097,1.29413928989467,1
143,4,1,0.914583888680748,1.11769783424405,1.29230772852692,1
143,4,2,0.907454292427575,1.12060179647854,1.29553959682149,1
143,4,3,0.885454775750392,1.12285397421778,1.2874130679367,1
144,4,0,0.926346035574919,1.1263739476265,1.33582989896878,1
144,4,1,0.905071084054468,1.10853695036509,1.33184303034239,1
144,4,2,0.881789457931549,1.0990140332773,1.32617774122874,1
144,4,3,0.854590487714581,1.12702028719812,1.28859091457693,1
145,4,0,0.89613255204989,1.10254218907978,1.52833782468361,1
145,4,1,0.870542411399307,1.09494014185644,1.55779011248953,1
145,4,2,0.852957265481835,1.08834426344077,1.54473699291408,1
145,4,3,0.859266192013849,1.08433884507716,1.49143373909622,1
146,4,0,0.914353325408426,1.08257373250002,1.68690495615577,1
146,4,1,0.885277747990133,1.07220302446793,1.70303883148878,1
146,4,2,0.881272810299038,1.06849090003973,1.69789367440119,1
146,4,3,0.873893130202621,1.06258921434668,1.66738777040477,1
147,4,0,0.913782362653018,1.09018643462063,1.66049779295316,1
147,4,1,0.883986628975971,1.06853187199806,1.67880055116402,1
147,4,2,0.884464207182179,1.06749157372837,1.67601264048,1
147,4,3,0.87631151079281,1.06303502112016,1.63672053428776,1
148,4,0,0.926811445122583,1.11217918841604,1.20210204567811,1
148,4,1,0.9244604631219,1.09813963825448,1.20017359415435,1
148,4,2,0.91522980260741,1.1072366055335,1.20067031690572,1
148,4,3,0.873294224838773,1.11967017667501,1.17835807819112,1
149,4,0,0.898879357426217,1.10835525693343,1.47694359513798,1
149,4,1,0.868335230907576,1.1005673236184,1.51487099019661,1
149,4,2,0.84938355773438,1.0942736222279,1.49704045102662,1
149,4,3,0.868142714149058,1.08972068334208,1.45552330717219,1
150,4,0,0.928029021287992,1.12186160766157,1.25458036792757,1
150,4,1,0.925461025699999,1.10437737600553,1.25644997964849,1
150,4,2,0.916008635647166,1.11348589738931,1.25591198254246,1
150,4,3,0.886230474187096,1.12154734227741,1.23957789253833,1
151,5,0,0.895157088208848,1.12703025693662,1.45491840316121,1
151,5,1,0.88858300162414,1.11988329578035,1.45312364715589,1
151,5,2,0.869718069549249,1.12251103176776,1.4601656347766,1
151,5,3,0.822337978772989,1.12015803434861,1.46108625106138,1
152,5,0,0.616154797157101,1.12597758226912,1.29613071211957,0
152,5,1,0.602919409711206,1.1231789821593,1.29380451423489,0
152,5,2,0.58440513075322,1.12322132464935,1.29935385042783,0
152,5,3,0.581816027499407,1.11875462528936,1.29786141690743,0
153,5,0,0.6163164010495,1.12633908882005,1.29547787925632,0
153,5,1,0.600562330096469,1.12437630821341,1.29407526780757,0
153,5,2,0.584567376517014,1.12357958727552,1.29859756704977,0
153,5,3,0.580154453124204,1.11824326977168,1.29712179450875,0
154,5,0,0.731639822696932,1.1266332777693,1.58128260125269,0
154,5,1,0.685056567890747,1.12959450111854,1.58662414867013,0
154,5,2,0.634088571554684,1.12697241595035,1.58795397807933,0
154,5,3,0.641442613489898,1.12291535235421,1.58978193069575,0
155,5,0,0.898479655305233,1.12685695097482,1.33174365560993,1
155,5,1,0.85776785496631,1.12635620206725,1.33099285393397,1
155,5,2,0.806833248511502,1.12505211885347,1.3354696438831,1
155,5,3,0.80952572596238,1.12206400076227,1.33591192706679,1
156,5,0,0.602872861532168,1.15079342441086,1.40503148421288,0
156,5,1,0.592806771095874,1.14676234334274,1.40862817237566,0
156,5,2,0.588662361941308,1.14620142902378,1.40620845119198,0
156,5,3,0.57343200312342,1.14755773519761,1.40877086318329,0
157,5,0,0.60920780109469,1.12459108755437,1.55330954068583,0
157,5,1,0.593298170058993,1.13039916554264,1.55683263475775,0
157,5,2,0.568243957951729,1.12688987500421,1.56229854629322,0
157,5,3,0.567614123693674,1.12097750390128,1.56027892093254,0
158,5,0,0.898363400062649,1.13097448696981,1.34026056595028,1
158,5,1,0.873551770718222,1.13496977235398,1.34430719825406,1
158,5,2,0.869687962133511,1.13166092620083,1.34288664044898,1
158,5,3,0.811401225180153,1.12763343218005,1.34227442832717,1
159,5,0,0.609520342062174,1.14915494836558,1.32806978993372,0
159,5,1,0.599823780746878,1.147439901007,1.32896708265866,0
159,5,2,0.577493098297274,1.14741843912738,1.33320435586197,0
159,5,3,0.57061660321327,1.14744009528354,1.33269623751215,0
160,5,0,0.6034956472989,1.12940101555571,1.18145962585877,0
160,5,1,0.584760892020883,1.12797694655809,1.18103699583575,0
160,5,2,0.599287269545487,1.13029297499787,1.17297063214601,0
160,5,3,0.569025941019713,1.12614004844861,1.18232710871291,0
161,5,0,0.61081540830138,1.1276593618233,1.45537539476712,0
161,5,1,0.593182503202158,1.1286228844444,1.45682759705114,0
161,5,2,0.585895423604821,1.12335334175931,1.45470163970386,0
161,5,3,0.571677550107762,1.12243688270991,1.4603488396844,0
162,5,0,0.567022581242296,1.15154851396568,1.38571466463293,0
162,5,1,0.558872546492859,1.14852313396816,1.38854158465525,0
162,5,2,0.534561880219887,1.1471453922919,1.39056452579356,0
162,5,3,0.547364268811085,1.14825970390613,1.38797534561442,0
163,5,0,0.613075082365151,1.12340048580436,1.56328508680784,0
163,5,1,0.597970266631731,1.1287614254092,1.56722401506241,0
163,5,2,0.579920139514301,1.12627651766369,1.57115923782233,0
163,5,3,0.563212434968525,1.12204314037213,1.57287671649964,0
164,5,0,0.595983828120801,1.15196124258799,1.54038839265607,0
164,5,1,0.583730304129583,1.14694990245764,1.54509534523866,0
164,5,2,0.563344141792329,1.14179853344185,1.546949624694,0
164,5,3,0.557687379871751,1.13544631943271,1.54975900134862,0
165,5,0,0.65480632013814,1.13196084633907,1.47474262999989,0
165,5,1,0.615989092336169,1.13562692422633,1.47918166482759,0
165,5,2,0.588034774320373,1.13137631487407,1.47668323819578,0
165,5,3,0.580255500108769,1.1294615905445,1.48083208275187,0
166,5,0,0.685809008621258,1.12687491696235,1.41239990239694,0
166,5,1,0.639984771892549,1.12561330217364,1.41111642643909,0
166,5,2,0.605979891154729,1.1239667228697,1.41477719697068,0
166,5,3,0.593841497531253,1.11852889245534,1.41618207689685,0
167,5,0,0.610122885494262,1.14904215223514,1.47354274682437,0
167,5,1,0.600646669262409,1.14978296552419,1.47574165328947,0
167,5,2,0.593252853270211,1.15006900369123,1.47531527928513,0
167,5,3,0.578358313526324,1.14862189034539,1.48084220253733,0
168,5,0,0.898681229057123,1.13092882678923,1.50730602146941,1
168,5,1,0.880602698977121,1.13229724962542,1.51035487171724,1
168,5,2,0.869228202211762,1.12911453464571,1.50982791105622,1
168,5,3,0.816315072705466,1.12728857000224,1.51269219980955,1
169,5,0,0.596977614935952,1.1413761535362,1.24491055854072,0
169,5,1,0.588624958203463,1.14521821046826,1.24595154548654,0
169,5,2,0.575807368032383,1.12965720568271,1.24351278854255,0
169,5,3,0.557379714293835,1.12596637176085,1.24723087560684,0
170,5,0,0.625943847909517,1.12656466419288,1.58932889521492,0
170,5,1,0.599748166810983,1.12969009169016,1.59110005637123,0
170,5,2,0.563552351479678,1.12522750383834,1.59713435566519,0
170,5,3,0.569197970008225,1.12027135611058,1.59544374335656,0
171,5,0,0.603900729285223,1.13186380120721,1.32312628019486,0
171,5,1,0.587885825036087,1.12958088933516,1.321570705657,0
171,5,2,0.567847133769983,1.13116834180605,1.32444284021146,0
171,5,3,0.563881348248153,1.12668474664721,1.32348124652685,0
172,5,0,0.67588629213652,1.12605303892879,1.44423253403589,0
172,5,1,0.648519759012229,1.1161868868998,1.44125169788932,0
172,5,2,0.589476300005702,1.12288771987228,1.45015832935439,0
172,5,3,0.596266616495396,1.11765371657794,1.44819936736075,0
173,5,0,0.582066385938349,1.14483060496239,1.46088935188744,0
173,5,1,0.564877714684785,1.14215599937777,1.46584726202991,0
173,5,2,0.565826801326287,1.13405843465341,1.46149117612432,0
173,5,3,0.553032652597249,1.13231565890068,1.46571882280114,0
174,5,0,0.670010208566096,1.12477172046827,1.48431706553556,0
174,5,1,0.627891803302709,1.12956878645243,1.48833454079569,0
174,5,2,0.581355478051979,1.124717852649,1.49203724840336,0
174,5,3,0.587258036616398,1.12073728104538,1.49144175223568,0
175,5,0,0.617559690399069,1.128295628617,1.3885436204414,0
175,5,1,0.601468392418738,1.12646393649443,1.38756781472219,0
175,5,2,0.581469194760699,1.12491985083741,1.39251574463002,0
175,5,3,0.570144229940052,1.12068524564179,1.39302312824637,0
176,5,0,0.579034444785025,1.13182841595332,1.48119993582083,0
176,5,1,0.581154812382478,1.13302621308777,1.48355756414869,0
176,5,2,0.559603041781946,1.13105465681134,1.48447986877678,0
176,5,3,0.550919440943244,1.12849889383303,1.48595490516809,0
177,5,0,0.73745039396436,1.12798122688935,1.32957294213012,0
177,5,1,0.696596684062374,1.1183312095007,1.32578470656144,0
177,5,2,0.63472897987973,1.11990283108443,1.32567471620752,0
177,5,3,0.646947883132383,1.11894331533896,1.33046519841453,0
178,5,0,0.904582330361054,1.12668526772156,1.58028072530366,1
178,5,1,0.883276162963033,1.12918364987068,1.58454288560831,1
178,5,2,0.8696582072356,1.12701884553225,1.58692259413907,1
178,5,3,0.811709067185946,1.122967580072,1.5887526321735,1
179,5,0,0.613961665861417,1.12696577474708,1.55431306100607,0
179,5,1,0.591050429065609,1.12883033723219,1.55875838100999,0
179,5,2,0.570593886663525,1.12716751028665,1.56049313243901,0
179,5,3,0.562679999511095,1.12326602413318,1.56238431341,0
180,5,0,0.592570954293078,1.13212535692145,1.32273812638057,0
180,5,1,0.578622965469402,1.13094238083442,1.32492736449267,0
180,5,2,0.577994228383131,1.13241990301595,1.32381274039489,0
180,5,3,0.563234015529823,1.12798597486975,1.3250865493061,0
181,5,0,0.599590762032169,1.12731046111663,1.30715186113186,0
181,5,1,0.595595685838878,1.12923076500917,1.30742670481284,0
181,5,2,0.570946347787462,1.12662976755967,1.30880474446104,0
181,5,3,0.562689925665134,1.12496046577186,1.31178894290525,0
182,5,0,0.731490009113826,1.12613812446555,1.58017314312909,0
182,5,1,0.677335005188165,1.12949368426744,1.58262273200407,0
182,5,2,0.627987056587,1.1260635577046,1.58842976366209,0
182,5,3,0.624591839065122,1.12146762476182,1.58855139618292,0
183,5,0,0.606703514823261,1.1259090602756,1.52076347630744,0
183,5,1,0.593177333116563,1.13051767700327,1.5227469443698,0
183,5,2,0.568247305239781,1.12701517063042,1.52815668241207,0
183,5,3,0.567547969445204,1.12120711492165,1.52613332630416,0
184,5,0,0.603693263836703,1.12918650917823,1.20725521063035,0
184,5,1,0.584884792441567,1.12780092814623,1.2072035133013,0
184,5,2,0.568523546887623,1.12928012907463,1.20898135543547,0
184,5,3,0.569089902405095,1.12595102934258,1.20864856689372,0
185,5,0,0.584193236826205,1.13244835766096,1.35760108447837,0
185,5,1,0.569840537505502,1.13586287700158,1.36158585503781,0
185,5,2,0.57866556006432,1.13547233487141,1.35393872896658,0
185,5,3,0.553477698533073,1.13023003272279,1.36163197540626,0
186,5,0,0.903146732447598,1.133576952521,1.32614728877629,1
186,5,1,0.87598561821234,1.13583137174417,1.33032573458171,1
186,5,2,0.870041227256252,1.13245532517659,1.34539336864409,1
186,5,3,0.819446896180653,1.12944069544826,1.33290448710975,1
187,5,0,0.905088187926202,1.126305143475,1.64189936242793,1
187,5,1,0.88095423354616,1.13069203515098,1.64781574961738,1
187,5,2,0.869170343415621,1.12664732405988,1.64963794884018,1
187,5,3,0.824754047418361,1.12185684525476,1.65191244373817,1
188,5,0,0.603660469684464,1.12921089346475,1.20285658681541,0
188,5,1,0.584847817863939,1.12783204469106,1.2027349707143,0
188,5,2,0.568518123976711,1.12928778969445,1.20449278196964,0
188,5,3,0.569074598632274,1.1259721720972,1.20416431247129,0
189,5,0,0.588932042742465,1.13228680707868,1.33749339530171,0
189,5,1,0.568546227507816,1.13585502528198,1.34287892933101,0
189,5,2,0.578856037230894,1.13246128986737,1.33719573259829,0
189,5,3,0.554697227602076,1.1294724773937,1.3416634405653,0
190,5,0,0.723386251044438,1.12937860623993,1.40721234394319,0
190,5,1,0.675267416578493,1.13219011275738,1.41181808336,0
190,5,2,0.637403443746922,1.13016159592275,1.41033144208953,0
190,5,3,0.631655034399987,1.12619795461874,1.4142400873582,0
191,5,0,0.620556912189859,1.12345354508622,1.37030871797352,0
191,5,1,0.616977469998673,1.11533333805989,1.36657153953276,0
191,5,2,0.588280580837538,1.12096324220414,1.37539361160533,0
191,5,3,0.583781644276726,1.11522495010879,1.37388918895792,0
192,5,0,0.61739963664062,1.15489283380678,1.35733969488693,0
192,5,1,0.601359032369442,1.15384607747069,1.35628095078654,0
192,5,2,0.578332420151812,1.15251198460715,1.36033696597788,0
192,5,3,0.570118657549892,1.14962579876209,1.36170478097941,0
193,5,0,0.602887574124984,1.1297017176531,1.31420770086929,0
193,5,1,0.582908938264545,1.13150106742158,1.31637931242932,0
193,5,2,0.573248001298564,1.12800663551976,1.31261719151265,0
193,5,3,0.558919333467446,1.12486251584608,1.31662594319544,0
194,5,0,0.613512970691839,1.12907746846288,1.52103327697322,0
194,5,1,0.5991395522276,1.12761942967165,1.52097592085937,0
194,5,2,0.568353401942772,1.12487632857315,1.52552052602943,0
194,5,3,0.560134420796575,1.12151526321757,1.52652019600131,0
195,5,0,0.610696283370399,1.12975960559901,1.29556148133977,0
195,5,1,0.599567125676265,1.12425887912622,1.29183200799641,0
195,5,2,0.578449970567854,1.12478718418922,1.29573866163529,0
195,5,3,0.568419040424095,1.11995801192997,1.29600858609156,0
196,5,0,0.79729057670368,1.12894659453124,1.44992792230223,1
196,5,1,0.730289152613724,1.12705157317721,1.45031727544571,0
196,5,2,0.690454196267298,1.12501300169486,1.45145468531551,0
196,5,3,0.697969005345312,1.12017401981473,1.45270874662116,0
197,5,0,0.684020968068413,1.12505141812559,1.65817188009729,0
197,5,1,0.639398676033739,1.12966639550921,1.66155769888427,0
197,5,2,0.594381475111233,1.12747762696501,1.66350284168468,0
197,5,3,0.591511642749107,1.12224599559114,1.66707818256219,0
198,5,0,0.897480190288881,1.13430678832416,1.43021548980903,1
198,5,1,0.845395297159228,1.13748041090529,1.43252221246626,1
198,5,2,0.811684397402715,1.13392427035525,1.43503240495935,1
198,5,3,0.821507597280846,1.13110535536123,1.43397234274945,1
199,5,0,0.900163951094747,1.13217292658638,1.23495195084828,1
199,5,1,0.878760793627276,1.13199386128216,1.24107003049442,1
199,5,2,0.859287293120691,1.13148769351247,1.23974679313569,1
199,5,3,0.816237842106106,1.12861759424037,1.24410332510221,1
200,5,0,0.643776843557288,1.12844553545362,1.20181113933892,0
200,5,1,0.594433293697704,1.13048396244904,1.20341331310624,0
200,5,2,0.57984708303525,1.12718641065052,1.2001825059706,0
200,5,3,0.576035693080819,1.12292352184407,1.20141443394899,0
201,6,0,0.653731690447954,1.0169057537804,1.48720909787921,0
201,6,1,0.675560369739652,1.00621146260498,1.37929494371963,0
201,6,2,0.6659425890878,1.00362186742589,1.35941321090423,0
201,6,3,0.619239560429766,1.01764422423781,1.30494461095002,0
202,6,0,0.654326028330464,1.02301091024537,2.05183485596746,0
202,6,1,0.678070773781011,1.00765793890629,2.01903794700053,0
202,6,2,0.659789919913574,1.00844448875072,1.99504873206084,0
202,6,3,0.617788571635447,1.0227923812921,1.96283946163969,0
203,6,0,0.764668735240738,1.09956945073744,1.55659898856365,1
203,6,1,0.667574642434458,1.09259722972491,1.53702733531102,0
203,6,2,0.647289670996219,1.08842827314349,1.5278161457205,0
203,6,3,0.63232597211571,1.08379768373898,1.51795382585326,0
204,6,0,0.693126191432871,0.995860228470556,1.68511716146652,0
204,6,1,0.705728371501859,0.999084139746496,1.62863509640342,0
204,6,2,0.678517151511145,0.999362645761951,1.59877507809555,0
204,6,3,0.651900393090364,1.0105431447916,1.5657137587558,0
205,6,0,0.654728079102,1.01812889405006,1.72892599681443,0
205,6,1,0.683728879337526,1.00258511034272,1.64475912761713,0
205,6,2,0.66827190672083,1.00171398906784,1.62506205320278,0
205,6,3,0.619915287079586,1.01533232810582,1.56637372168251,0
206,6,0,0.660713059978017,1.03009570358394,1.71120736631718,0
206,6,1,0.68110600690156,1.01049743137792,1.67936088460365,0
206,6,2,0.66726151493534,1.01226971886453,1.65172473086025,0
206,6,3,0.627930467760456,1.02687468672904,1.61631825027041,0
207,6,0,0.649650578957132,1.01794077307032,1.88725761590638,0
207,6,1,0.680105531912579,1.0024859002633,1.85634922872192,0
207,6,2,0.667744058701566,0.999051701314539,1.8319619526757,0
207,6,3,0.619351160875783,1.01502981745635,1.79671795214228,0
208,6,0,0.65096287065708,1.02003555987646,1.37837104257145,0
208,6,1,0.675638926809282,1.00610460780849,1.3267819335911,0
208,6,2,0.671423982125379,1.0021019647983,1.30945274722774,0
208,6,3,0.620292477539733,1.01692612031284,1.29678281074691,0
209,6,0,0.910854189297737,1.0780899879445,1.68193281205644,1
209,6,1,0.837506138226854,1.0725299295861,1.66434022427357,1
209,6,2,0.72852369035901,1.06840682428558,1.63532157894122,0
209,6,3,0.657879133354427,1.06054040822803,1.59639327801149,0
210,6,0,0.674849602173822,1.00460320670948,1.82343520359138,0
210,6,1,0.681715261827159,0.995931855778727,1.76364700679059,0
210,6,2,0.665990494297333,1.00076973393273,1.73844216604482,0
210,6,3,0.624417062964249,1.01867715464119,1.70034742578307,0
211,6,0,0.888960970778658,1.08741208911163,1.57966061486005,1
211,6,1,0.838513984494388,1.08140557878508,1.56678640326872,1
211,6,2,0.783364587195433,1.07784311372065,1.54535525672185,1
211,6,3,0.657291971703188,1.06933039003395,1.49816405545598,0
212,6,0,0.648702763870853,1.02168036129961,1.57054538707559,0
212,6,1,0.674681040829901,1.00917203268482,1.51513472002291,0
212,6,2,0.666913997624659,1.00709280958217,1.48918865604741,0
212,6,3,0.624513745914094,1.02185984894875,1.44333458772929,0
213,6,0,0.654047113940778,1.01966316687303,1.59855114704171,0
213,6,1,0.666623621337829,1.00353232927769,1.56796898268793,0
213,6,2,0.65844000127699,1.00721820626957,1.53982244773554,0
213,6,3,0.619750295260968,1.02105615891812,1.50717268342201,0
214,6,0,0.836744514491036,1.09767016442898,1.53972342543524,1
214,6,1,0.795899726531118,1.08978021573759,1.52631331897454,1
214,6,2,0.72674332566949,1.08642195943979,1.50208060856593,0
214,6,3,0.652346940903856,1.077314272767,1.47590613513169,0
215,6,0,0.652995518540572,1.01869567197956,1.83577025020086,0
215,6,1,0.684003425589985,1.00510342763224,1.76726949242256,0
215,6,2,0.669331469398883,1.00540357770497,1.73951704691914,0
215,6,3,0.619788903302535,1.02028064664304,1.68823355737241,0
216,6,0,0.653632678533281,1.01683447067892,1.7578125898098,0
216,6,1,0.682175182477467,1.00352447251141,1.72399983450257,0
216,6,2,0.675044069196467,0.999740415463447,1.70397537006421,0
216,6,3,0.618243424630041,1.01580066502183,1.66300002830928,0
217,6,0,0.919359446786759,1.07548714663628,1.62667818780071,1
217,6,1,0.826799150881649,1.0687937802071,1.60228194835099,1
