case_id,topology,fault_family,fault_phase_key,fault_phase_pu,fault_pu,duration_s,fault_start_s,fault_stop_margin_s,fault_settle_s,chopper_threshold,rchop_scale,actor_filter_tau,phase_override,model_path,control_csv,voltage_survival_pass,beats_conventional,full_frt_pass,policy_score,baseline_score,lv_mean,lv_recovery_mean,fault_lv_min,fault_lv_max,fault_lv_band_violation_max_pu,envelope_violation_max_pu,recovery_violation_max_pu,vdc_min,vdc_max,voltage_reason,full_frt_reason
t2_a_lvrt,topology2,LVRT,a,[0.9 1 1],0.9,0.06,0.035,0.125,0.02,780.0,0.65,0.0,False,data/models/hpt_stage6_t2_a_lvrt090_reganchor_sacft_micro_20260728_chunk02.zip,E:\research_space\Hybrid-power-transformer\lab\results\hpt_v2_control_comparison\control_comparison_topology2_fault_all_accepted_t2_a_lvrt_20260728_071229.csv,True,True,False,126.422504975891,156.537573406195,227.678956758324,204.580837230425,224.053842628042,231.276644827247,0.0,0.0,0.000886241612230221,728.206683528944,850.880587606367,,gbt_recover;grid_current_limit
