family,topology,category,phase_key,child_run_id,depths,durations_ms,command,returncode,run_dir,csv,status,n_cases,dq_pass_count,dq_score_mean,seed_pass_count,seed_score_mean,sac_pass_count,sac_score_mean,sac_pass_dq_fail_count,sac_score_beats_dq_count,sac_score_beats_seed_count
t2_a_lvrt,topology2,LVRT,a,hpt_dcsafe_matrix_smoke_t2_a_lvrt_20260801_r1_t2_a_lvrt,"0.9,0.925","60,80","C:\Users\m1391\AppData\Local\Programs\Python\Python38\python.exe -m version_2.sac.campaigns.run_hpt_t2_balanced_lvrt_dq_seeded_boundary --run-id hpt_dcsafe_matrix_smoke_t2_a_lvrt_20260801_r1_t2_a_lvrt --topology topology2 --category LVRT --phase-key a --depths 0.9,0.925 --durations-ms 60,80 --bc-epochs 5 --sac-steps 1 --fault-start-s 0.08 --anchor-min-time-s 0.02 --actor-filter-tau 0.001 --sac-learning-rate 5e-9 --sac-support-weight 80000 --sac-vdc-bounds-weight 120000 --sac-vdc-margin-weight 180000 --sac-vdc-margin-pu 0.06 --sac-proxy-vdc-downshift-pu 0.04 --sac-behavior-anchor-interval-steps 20",0,E:\research_space\Hybrid-power-transformer\lab\results\hpt_dcsafe_matrix_smoke_t2_a_lvrt_20260801_r1_t2_a_lvrt,E:\research_space\Hybrid-power-transformer\lab\results\hpt_dcsafe_matrix_smoke_t2_a_lvrt_20260801_r1_t2_a_lvrt\boundary_comparison_rows.csv,ok,4,0,106.35162778537499,4,105.6147429375775,4,104.80127739876025,4,2,4
