case_id,topology,fault_family,fault_phase_key,fault_pu,fault_phase_pu,duration_s,fault_start_s,fault_stop_margin_s,fault_settle_s,chopper_threshold,rchop_scale,actor_filter_tau,phase_override,model_path,promotion_level,voltage_survival_pass,beats_conventional,full_frt_pass,policy_score,baseline_score,lv_mean,lv_recovery_mean,fault_lv_min,fault_lv_max,fault_lv_band_violation_max_pu,envelope_violation_max_pu,recovery_violation_max_pu,vdc_min,vdc_max,notes
topology1_lvrt090_60ms_gridobs_clock,topology1,LVRT,,0.900,,0.060,0.080,0.125,0.020,850.0,1.0,0.001,false,data/models/hpt_t1_l090_pre24_b60_down35_clk_dg3_dagger2.zip,voltage_survival,true,true,false,104.012339705228,122.356015435717,199.749743633378,212.837086324142,192.030715281634,211.631651327139,0.0,0.0,0.000809663837893659,766.299345457153,876.573074003992,"Stage-2 balanced accepted specialist; per-case tau recheck 20260722 passed voltage-survival and beat conventional."
topology1_hvrt110_60ms_current_iface_const249,topology1,HVRT,,1.100,,0.060,0.080,0.125,0.020,850.0,1.0,0.001,false,data/models/hpt_t1_hvrt110_const249_current_iface_actor_20260722_bc0.zip,voltage_survival,true,true,false,105.383177829792,116.834427948679,211.515820564376,201.089818615346,204.459484968522,220.63749546212,0.0,0.0,0.0,765.00207606494,878.061555919166,"Stage-2 balanced accepted specialist; current-interface retrain from constant trajectory passed voltage-survival and beat conventional."
topology2_lvrt090_60ms_phase_nonoise_retrain,topology2,LVRT,,0.900,,0.060,0.080,0.125,0.020,780.0,0.65,0.0,true,data/models/hpt_t2_lvrt090_fr052_rr016_re008_phase_nonoise_actor_20260722_bc0.zip,voltage_survival,true,true,false,113.664808049493,264.25965703311,206.800382786721,210.07170940089,187.978537717705,225.085081367405,0.0,0.0,0.0,761.399544354245,978.447797160931,"Stage-2 balanced accepted specialist; phase-grid teacher BC passed voltage-survival and beat conventional."
topology2_hvrt110_60ms_balanced_retrain,topology2,HVRT,,1.100,,0.060,0.080,0.125,0.020,780.0,0.65,0.001,false,data/models/hpt_t2_h110_bal_retrain_gate_20260721_bc0.zip,voltage_survival,true,true,false,114.075781714011,188.704553320719,201.744558516915,203.842751529676,195.623234443089,209.242577571557,0.0,0.0,0.0,762.393402180383,999.984542947764,"Stage-2 balanced accepted specialist; DC link remains close to the current upper survival bound but passed voltage-survival and beat conventional."
topology1_a_lvrt090_60ms_unbalanced,topology1,LVRT,a,0.900,"[0.900 1.000 1.000]",0.060,0.035,0.125,0.020,850.0,1.0,0.0,false,data/models/hpt_unbalanced_t1_a_lvrt090_trajteacher_smoke_20260721_bc0.zip,voltage_survival,true,false,false,106.027966140736,102.46532840039,204.516432275328,215.235093735196,195.706669987869,212.938499849472,0.0,0.0,0.0,769.80089508393,876.579767610146,"Stage-2 unbalanced accepted specialist; voltage-survival pass, but does not beat conventional under the current score definition."
topology1_ab_lvrt090_60ms_unbalanced,topology1,LVRT,ab,0.900,"[0.900 0.900 1.000]",0.060,0.035,0.125,0.020,850.0,1.0,0.0,false,data/models/hpt_unbalanced_t1_ab_lvrt090_trajteacher_tau0_bcstrong_20260721_bc0.zip,voltage_survival,true,false,false,106.015360281519,102.888321369442,203.719878000193,215.971022456079,198.713467642925,206.160294842987,0.0,0.0,0.0,772.591536647866,880.494694562187,"Stage-2 unbalanced accepted specialist; voltage-survival pass, but does not beat conventional under the current score definition."
topology2_a_lvrt090_60ms_unbalanced,topology2,LVRT,a,0.900,"[0.900 1.000 1.000]",0.060,0.035,0.125,0.020,780.0,0.65,0.0,false,data/models/hpt_t2_a_lvrt090_warm_sac_reganchor_20260722.zip,warm_sac_voltage_survival,true,true,false,126.577723426817,159.385394077737,225.718328024405,199.332861568525,223.82127946382,228.972813649862,0.0,0.0,0.0,727.961897308608,850.880587606367,"Stage-2 unbalanced warm-start SAC fine-tune actor; voltage-survival pass and beats conventional."
topology2_ab_lvrt090_60ms_unbalanced,topology2,LVRT,ab,0.900,"[0.900 0.900 1.000]",0.060,0.035,0.125,0.020,780.0,0.65,0.0,true,data/models/hpt_t2_ab_lvrt090_warm_sac_reganchor_20260722.zip,warm_sac_voltage_survival,true,true,false,132.148198218001,163.332057856424,222.417425848246,203.406739379669,219.827205950374,224.92036223853,0.0,0.0,0.0,694.940374539387,900.278690253127,"Stage-2 unbalanced warm-start SAC fine-tune actor; voltage-survival pass and beats conventional."
