"case_id","case_name","topology","fault_family","fault_pu","duration_s","duration_ms","phase_mode","phase_rank","fault_phase_key","fault_phase_pu","fault_start_s","fault_stop_margin_s","fault_settle_s","chopper_threshold","rchop_scale","actor_filter_tau","phase_override","model_path","nearest_actor_case_id","nearest_actor_note","nearest_actor_exact","promotion_scope"
"topology1_a_lvrt_060ms_0p950pu_stage4_repair","a_lvrt_060ms_0p950pu","topology1","LVRT","0.950","0.060","60","a","single","a","[0.950 1.000 1.000]","0.035","0.125","0.020","850","1","0","false","data/models/hpt_stage4_t1_a_lvrt095_80ms_traj_actor_20260727_bc0.zip","hpt_stage4_t1_a_lvrt095_80ms_traj_actor_20260727_bc0","shallow_lvrt095_actor_repair","true","stage4_t1_a_lvrt095_repair"
"topology1_a_lvrt_080ms_0p950pu_stage4_repair","a_lvrt_080ms_0p950pu","topology1","LVRT","0.950","0.080","80","a","single","a","[0.950 1.000 1.000]","0.035","0.125","0.020","850","1","0","false","data/models/hpt_stage4_t1_a_lvrt095_80ms_traj_actor_20260727_bc0.zip","hpt_stage4_t1_a_lvrt095_80ms_traj_actor_20260727_bc0","shallow_lvrt095_actor_repair","true","stage4_t1_a_lvrt095_repair"
"topology1_a_lvrt_120ms_0p950pu_stage4_repair","a_lvrt_120ms_0p950pu","topology1","LVRT","0.950","0.120","120","a","single","a","[0.950 1.000 1.000]","0.035","0.125","0.020","850","1","0","false","data/models/hpt_stage4_t1_a_lvrt095_80ms_traj_actor_20260727_bc0.zip","hpt_stage4_t1_a_lvrt095_80ms_traj_actor_20260727_bc0","shallow_lvrt095_actor_repair","true","stage4_t1_a_lvrt095_repair"
