"case_id","case_name","topology","fault_family","fault_pu","duration_s","duration_ms","phase_mode","phase_rank","fault_phase_key","fault_phase_pu","fault_start_s","fault_stop_margin_s","fault_settle_s","chopper_threshold","rchop_scale","actor_filter_tau","phase_override","model_path","nearest_actor_case_id","nearest_actor_note","nearest_actor_exact","promotion_scope"
"promoted_topology2_balanced_hvrt115_80ms_stage5_const060","balanced_hvrt1p150_80ms","topology2","HVRT","1.150","0.080","80","balanced","balanced","","","0.035","0.125","0.020","760.0","0.55","0.001","false","data/models/hpt_stage5_t2_bal_hvrt115_80ms_const060_actor_retry_20260727_dagger1.zip","hpt_stage5_t2_bal_hvrt115_80ms_const060_actor_retry_20260727_dagger1","stage5_balanced_hvrt115_const060_candidate","true","stage5_t2_hvrt115_balanced_const060_recheck"
"promoted_topology2_balanced_hvrt115_120ms_stage5_const060","balanced_hvrt1p150_120ms","topology2","HVRT","1.150","0.120","120","balanced","balanced","","","0.035","0.125","0.020","760.0","0.55","0.001","false","data/models/hpt_stage5_t2_bal_hvrt115_120ms_const060_actor_20260727_dagger1.zip","hpt_stage5_t2_bal_hvrt115_120ms_const060_actor_20260727_dagger1","stage5_balanced_hvrt115_const060_candidate","true","stage5_t2_hvrt115_balanced_const060_recheck"
