case_id,topology,fault_family,fault_phase_key,fault_phase_pu,fault_pu,duration_s,fault_start_s,fault_stop_margin_s,fault_settle_s,chopper_threshold,rchop_scale,actor_filter_tau,phase_override,model_path,control_csv,voltage_survival_pass,beats_conventional,full_frt_pass,policy_score,baseline_score,lv_mean,lv_recovery_mean,fault_lv_min,fault_lv_max,fault_lv_band_violation_max_pu,envelope_violation_max_pu,recovery_violation_max_pu,vdc_min,vdc_max,voltage_reason,full_frt_reason
t1_ab_hvrt,topology1,HVRT,ab,[1.1 1.1 1],1.1,0.06,0.035,0.125,0.02,850.0,1.0,0.001,False,data/models/hpt_stage6_t1_ab_hvrt110_detectorfix_sacft_20260728_chunk01.zip,E:\research_space\Hybrid-power-transformer\lab\results\hpt_v2_control_comparison\control_comparison_topology1_fault_all_accepted_t1_ab_hvrt_20260728_070709.csv,True,True,False,104.716828523735,109.170462272312,197.866373749391,205.129883863375,195.447793283983,200.053738390568,0.0,0.0,0.0,768.74841163424,878.656613783209,,grid_current_limit;not_evaluated_no_sustained_reactive_demand_after_delay
