controller_label,depth_pu,duration_ms,voltage_survival_pass,voltage_survival_reason,control_score,vdc_min,vdc_max,grid_current_peak_pu,grid_current_peak_global_pu,recovery_violation_max_pu,fault_lv_band_violation_max_pu,source_csv
strong_dq,0.5,160,1,,122.356804158542,677.136262037606,977.392339129142,1.40199020870186,1.53996192050702,0,0,lab\results\hpt_family_specialist_t2_a_lvrt_joint_support_sac_r6_probe9_20260803\family_specialist_comparison_rows.csv
strong_dq,0.5,200,0,dc_link_bounds,134.639904510533,548.907231882469,977.392339129142,1.40199020870186,1.53996192050702,0,0,lab\results\hpt_family_specialist_t2_a_lvrt_joint_support_sac_r6_probe9_20260803\family_specialist_comparison_rows.csv
strong_dq,0.5,240,0,dc_link_bounds,136.78671432524,526.870762741149,977.392339129142,1.40199020870186,1.53996192050702,0,0,lab\results\hpt_family_specialist_t2_a_lvrt_joint_support_sac_r6_probe9_20260803\family_specialist_comparison_rows.csv
strong_dq,0.6,160,1,,120.048843296451,713.161802879832,977.392339129142,1.37287178962334,1.53996192050702,0,0,lab\results\hpt_family_specialist_t2_a_lvrt_joint_support_sac_r6_probe9_20260803\family_specialist_comparison_rows.csv
strong_dq,0.6,200,1,,120.57706382523,701.920325856762,977.392339129142,1.37287178962334,1.53996192050702,0,0,lab\results\hpt_family_specialist_t2_a_lvrt_joint_support_sac_r6_probe9_20260803\family_specialist_comparison_rows.csv
strong_dq,0.6,240,1,,120.719342457745,696.230495399207,977.392339129142,1.37287178962334,1.53996192050702,0,0,lab\results\hpt_family_specialist_t2_a_lvrt_joint_support_sac_r6_probe9_20260803\family_specialist_comparison_rows.csv
strong_dq,0.625,160,0,dc_link_bounds,125.184899694852,577.038783727319,977.392339129142,1.40212821258834,1.53996192050702,0,0,lab\results\hpt_family_specialist_t2_a_lvrt_joint_support_sac_r6_probe9_20260803\family_specialist_comparison_rows.csv
strong_dq,0.625,200,0,dc_link_bounds,121.887820635575,612.757986069176,977.392339129142,1.40212821258834,1.53996192050702,0,0,lab\results\hpt_family_specialist_t2_a_lvrt_joint_support_sac_r6_probe9_20260803\family_specialist_comparison_rows.csv
strong_dq,0.625,240,0,dc_link_bounds,125.952123883005,568.464969450216,977.392339129142,1.40212821258834,1.53996192050702,0,0,lab\results\hpt_family_specialist_t2_a_lvrt_joint_support_sac_r6_probe9_20260803\family_specialist_comparison_rows.csv
