model,topology,scenario_type,condition_class,case_name,t,window_zone,window_ok,window_reason,grid_V,fault_pu,grid_pu,lv_rms_inst,vdc_inst,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,action_01,actor_action_01,action_02,actor_action_02,action_03,actor_action_03,action_04,actor_action_04
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.02,"prefault",1,"",NaN,1.1,1.1,212.663259108558,852.726075024533,0.929233937375504,1.18822242793843,0.0217600610758871,1.06590759378067,-0.0659075937806661,0.070766062624496,0.624810255365601,-0.0444693580434766,0.315882762091745,-0.00635826112518621,-1.32801290677018e-05,-0.00949552741483325,0,1,0,1,0,0,0,0,1,1,-1.91947907315426,-0.798267441831424,0,0.314719289673624,0,-0.00644619678340818,0,-1.98893489096251e-05,0,-0.00956247994915079
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.022,"prefault",1,"",NaN,1.1,1.1,217.797804688589,856.747847549959,0.964575371931408,1.14148366309597,0.066680000831903,1.07093480943745,-0.0709348094374482,0.0354246280685919,0.650988700362169,0.0131321147364562,0.311136458146434,-0.00799219947783625,0.000241674053116734,-0.00989395449391775,0,1,0,1,0,0,0,0,1,1,5,-2.46893958775152,0,0.313140973872753,0,-0.00780270315408724,0,0.00013969721081338,0,-0.00995498576679126
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.024,"prefault",1,"",NaN,1.1,1.1,217.088910150891,861.153907702568,0.991755934266915,1.11414580558427,0.0147744043768099,1.07644238462821,-0.0764423846282105,0.00824406573308523,0.690897770629889,0.0737197512688725,0.33096001211182,-0.00631737076611816,-0.00036329072711097,-0.0105460142289468,0,1,0,1,0,0,0,0,1,1,-3.37731064987201,3.74671112693004,0,0.332033870273914,0,-0.00660213381993315,0,-0.000338783669639055,0,-0.0106924697285645
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.026,"prefault",1,"",NaN,1.1,1.1,215.775859452166,854.082148079038,1.01064658642513,1.0441855684057,0.02975028891119,1.0676026850988,-0.0676026850987981,-0.0106465864251313,0.733042657172531,0.105285437577021,0.320126150043204,-0.00821576283400145,-0.00103057798628639,-0.00891916163857997,0,0,0,1,0,0,0,0,1,1,-5,1.28654604155876,-0.212931728502626,0.321069763675865,0,-0.00829986894276268,0,-0.000993619584343244,0,-0.00883583391119106
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.028,"prefault",1,"",NaN,1.1,1.1,215.488987371079,859.788156198296,1.02029418061773,1.00571289123419,0.0503790035911938,1.07473519524787,-0.0747351952478694,-0.020294180617727,0.766015637033543,0.145151285522641,0.324471356701021,-0.00944146474102354,-0.00100118476829548,-0.00978959348988062,0,0,0,1,0,0,0,0,1,1,-5,-2.70711061640272,-0.405883612354541,0.324444836428986,0,-0.00948968383239058,0,-0.00108704418786394,0,-0.00967540701403728
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.03,"prefault",1,"",NaN,1.1,1.1,214.044325570058,854.250219495902,1.02613785902779,1.0015987385795,0.0481629596685075,1.06781277436988,-0.067812774369878,-0.0261378590277852,0.792917132953296,0.183765065500129,0.320561302187087,-0.00797641309768962,-0.00145605166059183,-0.00782884529826944,0,0,0,1,0,0,0,0,1,1,-5,0.0201665940251505,-0.522757180555704,0.321650949136919,0,-0.00796389226587995,0,-0.00142953358146851,0,-0.0076996686842678
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.032,"prefault",1,"",NaN,1.1,1.1,195.281340467526,876.765683010791,1.01677607557184,1.05227217628061,0.0738210670237805,1.09595710376349,-0.0959571037634885,-0.0167760755718374,0.851799436616171,0.235421158582163,0.0842103545912463,-0.0012729518681218,-0.000380851804723212,-0.0011214505581823,0,0,0,1,1,0,0.00351999999999986,0,1.05227217628061,1.05483836724757,-0.595498019409391,3.91949634669042,-0.335521511436747,0.0826324839247037,0,-0.00124556935947305,0,-0.000375280244977427,0,-0.0011002118002654
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.034,"prefault",1,"",NaN,1.1,1.1,174.816765741761,936.208991153211,0.969910263580863,0.958700529511306,0.0290487533114862,1.17026123894151,-0.170261238941513,0.0300897364191368,0.902641151795022,0.265927384128216,0.0133158211598097,-0.000196854587893142,-2.44340555142799e-05,-0.000122859699528806,0,0,0,1,0,1,0,0.000599999999999976,1.00432972600087,1.01258356286107,-0.794546076984481,-0.178968519136458,0.6,0.013041661845212,0,-0.000192952127995526,0,-2.34729580822437e-05,0,-0.000119988771082465
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.036,"fault",0,"gbt_vdc_survive_inst",NaN,1.1,1.1,168.535156152361,1009.77604696166,0.91882223682858,0.993441688587981,0.053354038587112,1.26222005870207,-0.262220058702071,0.08117776317142,0.898098349773884,0.317298727341609,0.00152416682749698,-0.000126291893499369,4.12380989092585e-05,5.67802112281739e-06,0,0,0,1,0,1,0,0,1.01436790337923,1.02530116332223,-5,-3.01987820491423,0.6,0.00147977661994931,0,-0.000123617761458443,0,4.10027528846402e-05,0,6.03722727512051e-06
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.038,"fault",0,"gbt_vdc_survive_inst",NaN,1.1,1.1,171.50391764456,1054.29520288552,0.88598486829109,1.02885685386315,0.036507349480285,1.31786900360691,-0.317869003606905,0.11401513170891,0.896513472201528,0.388247368931129,-7.55205807503518e-05,2.55672841477161e-05,5.37294537713133e-05,4.32698769496158e-06,0,0,0,1,0,1,0,0.00047999999999998,0.999630955687033,0.999630955687033,-5,-0.291016142086597,0.6,-7.45019362314361e-05,0,2.51460707344096e-05,0,5.32588951489201e-05,0,4.52173557782318e-06
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.04,"fault",0,"gbt_vdc_survive_inst",NaN,1.1,1.1,180.615294453035,1116.37792954984,0.87637294656098,1.00853008400885,0.0736695866647604,1.3954724119373,-0.395472411937298,0.12362705343902,0.861207186068533,0.427850375964998,-0.000417039220472186,-1.53308284461569e-05,2.58659384716069e-05,5.79080620718349e-05,0,0,0,1,1,0,0.0195199999999992,0,1.00812612034969,1.00853008400885,0.0139675651711357,1.21265451534391,0.6,-0.000417529857353938,0,-1.47840961155666e-05,0,2.57780459508906e-05,0,5.70594363563979e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.042,"fault",0,"gbt_vdc_survive_inst",NaN,1.1,1.1,185.294290862991,1187.99440466766,0.878981722462757,1.00955093264701,0.0557688378943173,1.48499300583458,-0.484993005834576,0.121018277537243,0.76857694748119,0.436307403842001,-0.000399588445839355,9.6367711829623e-05,0.000151527777312322,3.88841629509508e-05,0,0,0,1,0,1,0,3.99999999999984e-05,1.05435923120657,1.05435923120657,-5,-2.9856215958437,0.6,-0.000396358259343821,0,9.47868877882849e-05,0,0.000149216088107463,0,3.84549000694968e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.044,"fault",0,"gbt_vdc_survive_inst",NaN,1.1,1.1,184.127170729428,1218.05869357894,0.881887797683726,1.06258972154902,0.0300327734999545,1.52257336697368,-0.522573366973677,0.118112202316274,0.635203377228262,0.474541690833365,-0.000381223649447723,7.70394253359279e-05,0.000107346200734374,6.17238047504098e-05,0,0,0,1,0,1,0,0,1.09816861733904,1.10721278129263,-5,-0.915385415636738,0.6,-0.000372093532013748,0,7.5766332080664e-05,0,0.000105992842683955,0,6.07625587122902e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.046,"fault",0,"gbt_vdc_survive_inst",NaN,1.1,1.1,187.614424454375,1204.19651152469,0.887095770475518,1.08269369796146,0.0288802338772248,1.50524563940586,-0.50524563940586,0.112904229524482,0.491172495225842,0.536990471662063,-0.000551242541068155,0.000103023702890313,0.000140893549381479,5.56630334127582e-05,0,1,0,1,1,0,0.0315199999999987,0,1.08269369796146,1.12727405822504,-5,-0.101429156843524,0,-0.000543844938069014,0,0.000100941555564564,0,0.000138780635526915,0,5.4841925788238e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.048,"fault",0,"gbt_vdc_survive_inst",NaN,1.1,1.1,198.320127783597,1169.403009643,0.902083610997323,1.08565797519823,0.082534517819413,1.46175376205375,-0.461753762053755,0.0979163890026769,0.389586723029307,0.59029027324369,-0.000720477458229929,9.9678624130873e-05,0.000125058965805497,7.65386964192662e-05,0,1,0,1,1,0,0.0355199999999986,0,1.08230314577323,1.17318235298137,-5,-3.11895219924541,0,-0.00073296425912789,0,9.78755444470239e-05,0,0.00012316233626521,0,7.5530048392475e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.05,"fault",0,"gbt_vdc_survive_inst",NaN,1.1,1.1,205.497287738612,1132.38975926687,0.927285793426484,1.14934909793489,0.044310585976398,1.41548719908359,-0.415487199083592,0.072714206573516,0.351752007953963,0.616190928961173,-0.00065531384070081,7.42133462626555e-05,7.99046527664125e-05,5.0209317365713e-05,0,1,0,1,1,0,0.0395199999999984,0,1.09088843098115,1.19185772958405,-5,-1.01595407919941,0,-0.0006508515457907,0,7.26836979992128e-05,0,7.88716560280089e-05,0,4.95137435382935e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.052,"fault",0,"gbt_vdc_survive_inst",NaN,1.1,1.1,208.008951675898,1117.02902183429,0.951625874758747,1.16846000253623,0.0756063624301633,1.39628627729286,-0.396286277292857,0.0483741252412527,0.304815422696347,0.596035385799253,-0.000714336996678701,3.44604924906897e-05,3.76028919959142e-05,4.69016647758771e-05,0,1,0,1,1,0,0.0435199999999982,0,1.09088843098115,1.21703469020531,-5,-0.198325994229975,0,-0.000707274078971057,0,3.36684670360415e-05,0,3.74079388702676e-05,0,4.62651654358575e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.054,"fault",0,"gbt_vdc_survive_inst",NaN,1.1,1.1,206.935753739188,1100.93582354624,0.966843140184974,1.16555805557805,0.0197541699397987,1.3761697794328,-0.376169779432801,0.0331568598150256,0.224857520373516,0.557269329354291,-0.000778644289889785,4.0101267721736e-05,5.25408931452686e-05,3.19081676635789e-05,0,1,0,1,1,0,0.0475199999999981,0,1.09088843098115,1.25967547306573,-5,-2.83723639322497,0,-0.000789271244044461,0,3.93403787501192e-05,0,5.20063614381039e-05,0,3.1785950911479e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.056,"fault",0,"gbt_vdc_survive_inst",NaN,1.1,1.1,206.7832680947,1042.46913460255,0.975949908279818,1.20685264369006,0.0655205399614078,1.30308641825319,-0.303086418253186,0.0240500917201822,0.151863419303435,0.585363984501931,-0.000619423619620891,2.42762745792137e-05,2.0450923249207e-05,1.25964161802871e-05,0,1,0,1,1,0,0.0515199999999979,0,1.09088843098115,1.25967547306573,-5,-1.05847663890279,0,-0.000625984502574021,0,2.36970603063319e-05,0,2.05398736553766e-05,0,1.27580590031972e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.058,"fault",1,"",NaN,1.1,1.1,211.074750698689,991.452634482195,0.985264874527999,1.21914467582583,0.058335283005389,1.23931579310274,-0.239315793102743,0.014735125472001,0.150195683917677,0.615345217027376,-0.000234801203128267,4.308034992906e-06,1.7019386236326e-05,1.62995915916143e-05,0,1,0,1,1,0,0.0555199999999977,0,1.09088843098115,1.25967547306573,0.587982619247196,-0.164592077103398,0,-0.000245154337085602,0,4.38144158983922e-06,0,1.71619477469226e-05,0,1.63509927761995e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.06,"fault",1,"",NaN,1.1,1.1,215.677630747736,976.037810472744,0.9987296240194,1.20971366765448,0.0491598977650351,1.22004726309093,-0.22004726309093,0.00127037598060009,0.189139305446888,0.610442907571593,0.000361893028247319,4.83167905300626e-05,-8.39459310454714e-06,1.37559569934434e-05,0,1,0,1,1,0,0.0595199999999976,0,1.09088843098115,1.26540814895806,-3.6213612517435,-3.46730091494352,0,0.000324137550248492,0,4.73482133022717e-05,0,-7.77919293550514e-06,0,1.40565813472816e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.062,"fault",1,"",NaN,1.1,1.1,212.455348111235,968.188121912316,1.01094485200185,1.21014583215747,0.0321005876355627,1.21023515239039,-0.210235152390395,-0.0109448520018518,0.205446745570918,0.598658814409681,0.000833304151885338,3.45411412099542e-05,-1.14219254549632e-06,1.28887744175521e-05,0,1,0,1,1,0,0.0635199999999974,0,1.09088843098115,1.26540814895806,-5,-0.671803607430688,-0.218897040037036,0.000787736496940331,0,3.39136515336789e-05,0,-7.58614983450853e-07,0,1.30899696660973e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.064,"fault",1,"",NaN,1.1,1.1,206.389227970097,963.847960758487,1.01067779403294,1.22650218674735,0.0173331572347285,1.20480995094811,-0.204809950948108,-0.0106777940329448,0.196690425217706,0.574254964015875,0.00112432032183548,3.68540487176306e-05,-2.5925001433389e-06,1.66656918133971e-05,0,1,0,1,1,0,0.0675199999999983,0,1.09088843098115,1.26540814895806,0.828804015293949,1.23310160226264,-0.213555880658896,0.00109907569430565,0,3.61656034070765e-05,0,-2.16651798885505e-06,0,1.66280820744531e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.066,"fault",1,"",NaN,1.1,1.1,203.966941851728,952.590661194246,1.00116125994676,1.21114930139589,0.00985951198689915,1.19073832649281,-0.190738326492807,-0.00116125994675609,0.206493784541726,0.562931299085569,0.00142772529597908,7.14052566717282e-05,-1.8518462620105e-05,1.422133104152e-05,0,1,0,1,1,0,0.0715199999999995,0,1.09088843098115,1.26540814895806,-3.16489529747299,-1.98917351120009,-0.0232251989351218,0.00137514017815743,0,6.98940524787801e-05,0,-1.76949957997866e-05,0,1.44452387021534e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.068,"fault",1,"",NaN,1.1,1.1,212.560525338185,947.701750888189,1.0029491981775,1.22154618710863,0.0338940731899501,1.18462718861024,-0.184627188610237,-0.0029491981775045,0.186825673056982,0.555335129209389,0.000831089459615612,2.36771435214397e-05,3.07268033754201e-06,1.16842900901153e-05,0,1,0,1,1,0,0.0755200000000008,0,1.09088843098115,1.26540814895806,-1.62370695458591,-1.52087979385329,-0.0589839635500899,0.00079758530419862,0,2.32463618422477e-05,0,3.45942402246706e-06,0,1.18123509554676e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.07,"fault",1,"",NaN,1.1,1.1,215.137447277016,934.376739051512,1.01360430722062,1.23913011111627,0.0415458492691333,1.16797092381439,-0.16797092381439,-0.0136043072206216,0.196642817055845,0.560237215597976,0.00241555765340592,7.47532978511818e-05,-1.7636875365579e-05,1.82228583111207e-05,0,1,0,1,1,0,0.079520000000002,0,1.09088843098115,1.26540814895806,0.945586419927702,1.9937647646453,-0.272086144412431,0.00236552975604457,0,7.32539102413515e-05,0,-1.69414513833462e-05,0,1.81405422947327e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.072,"fault",1,"",NaN,1.1,1.1,209.696707454627,930.389310557197,1.01766315393645,1.20911487008072,0.0506379811936468,1.1629866381965,-0.162986638196496,-0.0176631539364533,0.231117885250055,0.540123542888636,0.00280594522689673,6.94602877559506e-05,-1.78643273204395e-05,1.08368180646861e-05,0,1,0,1,1,0,0.0835200000000032,0,1.09088843098115,1.26540814895806,-5,-0.701527081061082,-0.353263078729067,0.00271537864086847,0,6.81328123462914e-05,0,-1.71590856356795e-05,0,1.11327272520105e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.074,"fault",1,"",NaN,1.1,1.1,207.66435680077,941.198137924541,1.01281710832192,1.18896462232232,0.0277518615965148,1.17649767240568,-0.176497672405677,-0.0128171083219171,0.201381235394766,0.493441060994091,0.00175763298739183,3.33887412581788e-05,1.78243122996489e-06,1.8636652774004e-05,0,1,0,1,1,0,0.0875200000000044,0,1.09088843098115,1.26540814895806,-5,-1.29099506038943,-0.256342166438341,0.0016908618046679,0,3.25971512101786e-05,0,2.1817127440919e-06,0,1.88024815550578e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.076,"fault",1,"",NaN,1.1,1.1,207.014947556934,917.282480456691,1.0071160038672,1.24441999912858,0.0406946512277735,1.14660310057086,-0.146603100570863,-0.00711600386719624,0.159615068021005,0.499335775045545,0.00248663168998021,6.55325749187765e-05,-1.385496065813e-05,5.83579045264153e-06,0,1,0,1,1,0,0.0915200000000057,0,1.09088843098115,1.26540814895806,1.88900504253442,2.04348878025784,-0.142320077343925,0.00243673044283711,0,6.42409041248892e-05,0,-1.32704083046983e-05,0,5.96751123032927e-06
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.078,"fault",1,"",NaN,1.1,1.1,209.540290064618,884.330110290565,1.00587500015202,1.22549333688285,0.0423636301001931,1.10541263786321,-0.105412637863207,-0.00587500015202091,0.178232617986401,0.530844720461674,0.0082811743947032,7.76433101215947e-05,-3.04391735120751e-05,8.97772545154125e-06,0,1,0,1,1,0,0.0955200000000069,0,1.09088843098115,1.26540814895806,-0.178667128849952,-0.187662010893819,-0.117500003040418,0.00811911688816527,0,7.60307052244207e-05,0,-2.94451574326634e-05,0,8.83829303805858e-06
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.08,"fault",1,"",NaN,1.1,1.1,214.828135278957,891.810360788484,1.01162136233732,1.23397367202847,0.0446368604547525,1.1147629509856,-0.114762950985605,-0.0116213623373158,0.215038934505002,0.507158249472323,0.00521161571870571,6.3954938372462e-05,-2.66525629774468e-05,4.44588413443555e-06,0,1,0,1,1,0,0.0995200000000081,0,1.09088843098115,1.26540814895806,5,-3.07628215151778,-0.232427246746316,0.00526460765073626,0,6.35628708362864e-05,0,-2.5767926517307e-05,0,3.8125043582677e-06
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.082,"fault",1,"",NaN,1.1,1.1,214.020540490905,899.897420700476,1.02013200816018,1.25092364102987,0.0181914362368545,1.1248717758756,-0.124871775875595,-0.0201320081601792,0.200706231514784,0.476140052414574,0.00441776102196576,5.07766049531708e-05,-1.52727850448646e-05,-7.27084959940617e-06,0,1,0,1,1,0,0.103520000000009,0,1.09088843098115,1.26540814895806,1.4629896217726,2.60336479007783,-0.402640163203585,0.00432870258178737,0,4.97236429614776e-05,0,-1.46557779430118e-05,0,-6.8508192729636e-06
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.084,"fault",1,"",NaN,1.1,1.1,205.496467205011,880.860428183423,1.0170313605347,1.23507091361479,0.0220959284048685,1.10107553522928,-0.101075535229278,-0.017031360534695,0.187540693997801,0.472120419504371,0.0090493681167711,6.84267328095761e-05,-2.35102572849085e-05,-6.212816937279e-07,0,1,0,1,1,0,0.107520000000011,0,1.09088843098115,1.26540814895806,0.481896900927925,0.640638668196747,-0.3406272106939,0.0088702596993373,0,6.7016864160716e-05,0,-2.26821476706684e-05,0,-4.34755396254212e-07
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.086,"fault",1,"",NaN,1.1,1.1,204.87559036368,870.033427706302,1.00551338285015,1.21234493353855,0.00967864739666536,1.08754178463288,-0.0875417846328779,-0.0055133828501519,0.184336043097204,0.457769171235763,0.00781536035212656,9.66334047598672e-05,-5.7077103679381e-05,-1.83599780792911e-05,0,1,0,1,1,0,0.111520000000012,0,1.09088843098115,1.26540814895806,-4.056096752731,-2.18585039453911,-0.110267657003038,0.00808428349311493,0,9.19435253129849e-05,0,-5.57749544561471e-05,0,-1.73345839396382e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.088,"fault",1,"",NaN,1.1,1.1,211.748980883537,854.83720578972,1.00570174850587,1.25562042765157,0.0560617962919548,1.06854650723715,-0.0685465072371498,-0.00570174850587146,0.176769011468344,0.468110797933742,0.010382762080618,6.83636249303326e-05,-4.50008062396637e-05,-2.23901476470883e-05,0,1,0,1,1,0,0.115520000000013,0,1.09088843098115,1.26540814895806,5,2.71763982906248,-0.114034970117429,0.0116228660097353,0,8.86129889700901e-05,0,-5.46292649130564e-05,0,-3.23982158284005e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.09,"fault",1,"",NaN,1.1,1.1,214.90692329509,858.645755458939,1.01536041193603,1.23290843554531,0.0372065095565374,1.07330719432367,-0.0733071943236734,-0.0153604119360264,0.196234461380306,0.476928207690894,0.015664907718443,0.000103156633711467,-9.38986956924644e-05,-4.11400233167109e-05,0,1,0,1,1,0,0.119520000000014,0,1.09088843098115,1.26540814895806,1.3186835518475,1.41068019201285,-0.307208238720529,0.0153483995758244,0,0.00010107848842647,0,-9.17278818445289e-05,0,-4.00841611463631e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_hvrt","swell_1p10",0.092,"fault",1,"",NaN,1.1,1.1,210.705729117972,863.25773143777,1.0189925670681,1.2140274018941,0.0470326466062823,1.07907216429721,-0.0790721642972125,-0.0189925670680962,0.224317675273588,0.436691976591721,0.0145729987687999,0.000130582066601567,-8.51057982405942e-05,-7.2387561181236e-05,0,1,0,1,1,0,0.123520000000015,0,1.09088843098115,1.26540814895806,-5,-0.986245666142471,-0.379851341361923,0.0143260164800273,0,0.000128680142054706,0,-8.43459028970052e-05,0,-6.98148206967013e-05
