model,topology,scenario_type,condition_class,case_name,t,window_zone,window_ok,window_reason,grid_V,fault_pu,grid_pu,lv_rms_inst,vdc_inst,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,action_01,actor_action_01,action_02,actor_action_02,action_03,actor_action_03,action_04,actor_action_04
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.128,"recovery",1,"",NaN,0.9,0.9,203.810317049426,849.724830449765,0.977001475322474,1.14465750700452,0.0253179899353754,1.06215603806221,-0.0621560380622062,0.0229985246775264,0.216187395157431,0.378296979724443,0.0187082688400906,9.04369369292827e-05,-9.45018407866244e-05,-5.53786034495077e-05,0,1,0,1,1,0,0.195440000000033,0,1.08444504673264,1.19233806663631,-1.63466050406225,-0.836207300543013,0,0.0186485295872644,0,8.85133240362349e-05,0,-9.38690989857012e-05,0,-5.71342566817526e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.13,"recovery",1,"",NaN,0.9,0.9,203.477536359215,854.749963980091,0.97923145834568,1.16858750844644,0.00972357790149443,1.06843745497511,-0.0684374549751141,0.0207685416543202,0.206397317713475,0.380645879904961,0.0254059853880272,0.00012966332134221,-0.000149800737481056,-6.97386305071797e-05,0,1,0,1,1,0,0.199440000000032,0,1.08444504673264,1.19233806663631,0.586869157927827,0.759899579484191,0,0.0249128288139103,0,0.0001275832340483,0,-0.000146491833027742,0,-6.83165049798893e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.132,"recovery",1,"",NaN,0.9,0.9,202.675873658862,850.708291867421,0.978623910446345,1.14685679811777,0.0281851671526567,1.06338536483428,-0.0633853648342764,0.0213760895536554,0.214941858226764,0.370832488613539,0.0242144572004691,0.000119660271399416,-0.000143894999276801,-6.46223610402088e-05,0,1,0,1,1,0,0.20344000000003,0,1.08444504673264,1.19233806663631,-2.95707755284602,-1.45933290994815,0,0.0241397268435926,0,0.000116028616283262,0,-0.000142352090646933,0,-6.20933943048088e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.134,"recovery",1,"",NaN,0.9,0.9,205.33949513193,848.478070409961,0.981341781872347,1.16439065031803,0.0217805861774854,1.06059758801245,-0.0605975880124519,0.018658218127653,0.189554395679761,0.357957471251052,0.0237127401097516,0.000111337816032054,-0.000123015598285219,-5.50121471152536e-05,0,1,0,1,1,0,0.207440000000029,0,1.08444504673264,1.19828879639191,-2.33529283846234,-0.979521945493555,0,0.0236248338001702,0,0.000108590575801599,0,-0.000122343314002802,0,-5.43294897510848e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.136,"recovery",1,"",NaN,0.9,0.9,205.472551382828,856.064990918,0.983399617912122,1.18233058636502,0.0201451460967016,1.0700812386475,-0.0700812386475003,0.0166003820878778,0.178415671060432,0.364840727398025,0.0269789881157831,8.3296264364521e-05,-0.000125366546174728,-7.0610322685806e-05,0,1,0,1,1,0,0.211440000000027,0,1.08444504673264,1.19828879639191,1.68413932974709,0.99116982984504,0,0.0265835103600017,0,8.38958960540276e-05,0,-0.000125292658565549,0,-6.9477236255593e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.138,"recovery",1,"",NaN,0.9,0.9,204.359407616706,850.12991076178,0.983582416509352,1.16367860906552,0.0224897970386887,1.06266238845222,-0.0626623884522244,0.0164175834906479,0.186325677596329,0.3585705162047,0.0295269308904051,9.52308558697097e-05,-0.000141589482431209,-5.94357898263131e-05,0,1,0,1,1,0,0.215440000000026,0,1.08444504673264,1.19828879639191,-5,0.841484206524301,0,0.0292209089532143,0,9.21200009334684e-05,0,-0.000139298922370503,0,-6.07316828410175e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.14,"recovery",1,"",NaN,0.9,0.9,206.377828776542,849.868046590489,0.985100828268191,1.14359034872227,0.0161238200894076,1.06233505823811,-0.0623350582381117,0.0148991717318085,0.171291428627576,0.348399602920991,0.0309014471021317,0.000115770811894313,-0.000141729871396704,-4.41855434135415e-05,0,1,0,1,1,0,0.219440000000024,0,1.08444504673264,1.20486921801563,-5,-2.18844753689473,0,0.0313390517533337,0,0.000113746803742542,0,-0.000140610211997808,0,-4.02817502458943e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.142,"recovery",1,"",NaN,0.9,0.9,206.803462085858,853.810273035843,0.988361576544293,1.16165916815153,0.0263256746943445,1.0672628412948,-0.067262841294804,0.0116384234557068,0.152868698525465,0.347565538515336,0.0316332514703281,6.91952707146257e-05,-0.000127708091374604,-7.18676775784182e-05,0,1,0,1,1,0,0.223440000000022,0,1.08444504673264,1.20486921801563,-5,-1.08991553329152,0,0.0313620746902897,0,6.49503455444267e-05,0,-0.000125456559033351,0,-6.81210934586228e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.144,"recovery",1,"",NaN,0.9,0.9,205.380770228135,850.344194979934,0.989695289037494,1.18608959506624,0.0111123455728775,1.06293024372492,-0.062930243724918,0.010304710962506,0.155999736459421,0.341246687274736,0.0353065841552755,7.16763039971899e-05,-0.00014230362321979,-4.98557100880149e-05,0,1,0,1,1,0,0.227440000000021,0,1.08444504673264,1.20486921801563,1.08142382368248,0.785844266647073,0,0.0347466086378721,0,7.24900648040911e-05,0,-0.000140555715733729,0,-4.84887190118015e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.146,"recovery",1,"",NaN,0.9,0.9,206.656028704153,849.612299321878,0.990040314709806,1.14536169778692,0.0113738004020976,1.06201537415235,-0.0620153741523475,0.00995968529019398,0.145266774843461,0.333847167214493,0.0347407123816476,7.85081929680418e-05,-0.000134426170351902,-5.0787538637589e-05,0,1,0,1,1,0,0.231440000000019,0,1.08444504673264,1.20501634068956,-5,-2.05453665415889,0,0.0352333435903939,0,7.51773877082842e-05,0,-0.000132242459210662,0,-4.62273638856723e-05
"hpt_v2_topology2_paper","topology2","fault","shallow_lvrt","sag_0p90",0.148,"recovery",1,"",NaN,0.9,0.9,208.27221096484,850.881524924572,0.994121173241366,1.17288126731133,0.0182358205651164,1.06360190615571,-0.0636019061557149,0.00587882675863438,0.117944532027592,0.331293399396571,0.0376847695672623,5.98072895468285e-05,-0.00012563264125315,-6.6755056597162e-05,0,1,0,1,1,0,0.235440000000018,0,1.08444504673264,1.21264777814555,-5,-1.08952581386235,0,0.0375483345812046,0,5.37235168972246e-05,0,-0.000123832054922931,0,-6.38734914658453e-05
