case_id,topology,fault_family,fault_phase_key,fault_phase_pu,fault_pu,duration_s,fault_start_s,fault_stop_margin_s,fault_settle_s,chopper_threshold,rchop_scale,actor_filter_tau,phase_override,model_path,control_csv,voltage_survival_pass,beats_conventional,full_frt_pass,policy_score,baseline_score,lv_mean,lv_recovery_mean,fault_lv_min,fault_lv_max,fault_lv_band_violation_max_pu,envelope_violation_max_pu,recovery_violation_max_pu,vdc_min,vdc_max,voltage_reason,full_frt_reason
t2_balanced_hvrt,topology2,HVRT,,,1.1,0.06,0.08,0.125,0.02,760.0,0.65,0.001,False,data/models/hpt_stage6_t2_balanced_hvrt110_chop760_sacft_micro_20260728_chunk01.zip,E:\research_space\Hybrid-power-transformer\lab\results\hpt_v2_control_comparison\control_comparison_topology2_fault_all_accepted_t2_balanced_hvrt_20260728_071051.csv,True,True,False,113.162209718923,174.869673715438,201.998067405538,203.414399795085,196.362127032851,209.105307299426,0.0,0.0,0.0,741.379410684135,989.290144882809,,gbt_recover;grid_current_limit;not_evaluated_no_sustained_reactive_demand_after_delay
